sigma,snr,repeat,model,algo,use_cv,mse,r2,f1,tpr,fdr,precision,recall,sparsity,n_selected,fold,train_time,best_gamma,best_alpha,best_lambda_ridge,cv_score
0.5,2.0,0,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,0.3777362820281132,0.9952069129782958,0.8642847916505205,1.0,0.23660876757650953,0.7633912324234904,1.0,0.9471999999999999,26.4,2.0,1.8835835456848145,1.6,0.009795462955804513,0.4600000000000001,-0.3855541618597983
0.5,2.0,1,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,0.34947148788857113,0.9951749379815439,0.8754523438908821,1.0,0.21467107355413204,0.785328926445868,1.0,0.9480000000000001,26.0,2.0,1.8067038536071778,2.0,0.007126807806108408,6.040000000000001,-0.6339651257934023
0.5,2.0,2,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,0.3241924511343751,0.9960341263572456,0.8159114177279374,1.0,0.30222655766134027,0.6977734423386597,1.0,0.9408,29.6,2.0,1.7321437358856202,1.3,0.015996737600862086,6.220000000000001,-0.5559137842301172
0.5,2.0,3,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,0.3428709082998006,0.9952367684686528,0.8880512441488051,1.0,0.18285714285714286,0.8171428571428571,1.0,0.9480000000000001,26.0,2.0,1.7133027076721192,2.0,0.007474167005226229,0.28,-0.645468127724094
0.5,2.0,4,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,0.3484398199853108,0.995599231512362,0.8269307372578952,1.0,0.28120047045878244,0.7187995295412175,1.0,0.9416,29.2,2.0,1.7603549003601073,1.4,0.012930712864662264,6.040000000000001,-0.5868081560038718
0.5,2.0,5,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,0.31605996343936793,0.9961854065148668,0.8757164269606006,1.0,0.21065350108828368,0.7893464989117163,1.0,0.9475999999999999,26.2,2.0,1.8520918369293213,1.5,0.013252471649154652,0.2800000000000001,-0.45862980698361194
0.5,2.0,6,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,0.372478012492104,0.9951255069598307,0.8748882696107042,1.0,0.19397811298432416,0.8060218870156758,1.0,0.9448000000000001,27.6,2.0,1.8790320873260498,1.8,0.0074446301110789965,8.2,-0.8096566184542953
0.5,2.0,7,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,0.35713707284040824,0.9957343202998249,0.836414379271522,1.0,0.26469522814350405,0.735304771856496,1.0,0.942,29.0,2.0,1.832458734512329,1.8,0.00684951403372207,8.02,-0.7277751006397876
0.5,2.0,8,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,0.30234983121850895,0.9961309177492865,0.8429269896051604,1.0,0.2488763708275903,0.7511236291724097,1.0,0.9423999999999999,28.8,2.0,1.7414694786071778,1.6,0.009300332055148389,10.0,-2.6576962278807494
0.5,2.0,9,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,0.3397073472924535,0.9958628063488909,0.8588891968929525,1.0,0.24264310152616,0.75735689847384,1.0,0.9464,26.8,2.0,1.8240725994110107,2.0,0.0062256185094263835,4.42,-1.1586391912981655
1.0,1.0,0,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,1.3183167459522427,0.9833616515780961,0.8660293966491931,1.0,0.23601139601139604,0.763988603988604,1.0,0.9475999999999999,26.2,2.0,2.466266393661499,2.0,0.01068950893582279,8.02,-1.3030770351620597
