sigma,snr,repeat,model,algo,use_cv,mse,r2,f1,tpr,fdr,precision,recall,sparsity,n_selected,fold,train_time,best_gamma,best_alpha,best_lambda_ridge,cv_score
2.0,0.5,1,AFL-CV-EN (ElasticNet),adaptive_flipped_lasso_cv_en,True,5.265050320863216,0.9363083511228633,0.7017543859649124,1.0,0.4594594594594595,0.5405405405405406,1.0,0.926,37,0,2.3250465393066406,0.3,0.15077904400946576,0.1,-6.335979671311019
2.0,0.5,1,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,5.191184228123789,0.9372019139486625,0.6551724137931034,0.95,0.5,0.5,0.95,0.924,38,0,12.953123569488525,2.0,0.02592943797404667,,-6.248869161326898
2.0,0.5,2,AFL-CV-EN (ElasticNet),adaptive_flipped_lasso_cv_en,True,5.4243415304534865,0.9246032926947447,0.8260869565217392,0.95,0.2692307692307692,0.7307692307692307,0.95,0.948,26,0,1.8928015232086182,0.3,0.16118023665485115,0.45999999999999996,-7.1379860006620035
2.0,0.5,2,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,8.745228695263565,0.8784439651241536,0.6521739130434783,0.75,0.4230769230769231,0.5769230769230769,0.75,0.948,26,0,12.489153861999512,2.0,0.03856620421163472,,-5.9925312509074224
2.0,0.5,3,AFL-CV-EN (ElasticNet),adaptive_flipped_lasso_cv_en,True,5.931232539106204,0.9354279814736232,0.7017543859649124,1.0,0.4594594594594595,0.5405405405405406,1.0,0.926,37,0,2.101182460784912,0.3,0.11357740469808904,0.1,-5.776521642700901
2.0,0.5,3,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,6.7552214410883415,0.9264573963054454,0.8444444444444444,0.95,0.24,0.76,0.95,0.95,25,0,11.868552207946777,1.0,0.12689610031679233,,-6.042905723204214
2.0,0.5,4,AFL-CV-EN (ElasticNet),adaptive_flipped_lasso_cv_en,True,5.014370375354686,0.9200726233946533,0.975609756097561,1.0,0.047619047619047616,0.9523809523809523,1.0,0.958,21,0,2.0443928241729736,1.0,0.04303940703756837,0.1,-5.426940104833653
2.0,0.5,4,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,6.075598206639858,0.9031570088337314,0.8163265306122449,1.0,0.3103448275862069,0.6896551724137931,1.0,0.942,29,0,10.137935161590576,2.0,0.02592943797404667,,-4.894389913591533
10.0,0.1,0,AFL-CV-EN (ElasticNet),adaptive_flipped_lasso_cv_en,True,101.03484339813413,0.4569321956309035,0.41025641025641024,0.4,0.5789473684210527,0.42105263157894735,0.4,0.962,19,0,3.1247243881225586,0.3,0.9060877827048102,2.6,-122.20291762049922
10.0,0.1,0,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,105.91966423406112,0.43067601670409705,0.2916666666666667,0.35,0.75,0.25,0.35,0.944,28,0,58.29050064086914,0.5,1.3738237958832638,,-123.75502030142904
10.0,0.1,1,AFL-CV-EN (ElasticNet),adaptive_flipped_lasso_cv_en,True,108.34645449693566,0.3652880761488585,0.3414634146341463,0.35,0.6666666666666666,0.3333333333333333,0.35,0.958,21,0,3.1703884601593018,0.5,0.7881869084653833,2.6,-129.98611540176486
10.0,0.1,1,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,124.3851582225844,0.2713306269175789,0.23529411764705882,0.2,0.7142857142857143,0.2857142857142857,0.2,0.972,14,0,45.02674746513367,0.5,2.043359717856944,,-139.9757180121921
10.0,0.1,2,AFL-CV-EN (ElasticNet),adaptive_flipped_lasso_cv_en,True,107.14553018204768,0.3234587402766662,0.3636363636363637,0.3,0.5384615384615384,0.46153846153846156,0.3,0.974,13,0,4.126335144042969,1.0,0.5986192700057579,4.2,-127.54356119668553
10.0,0.1,2,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,105.59300561109482,0.33326173371184975,0.1764705882352941,0.15,0.7857142857142857,0.21428571428571427,0.15,0.972,14,0,47.25726580619812,0.5,2.043359717856944,,-135.94817322418723
10.0,0.1,3,AFL-CV-EN (ElasticNet),adaptive_flipped_lasso_cv_en,True,151.08336100159275,0.3955025849168604,0.46153846153846156,0.45,0.5263157894736842,0.47368421052631576,0.45,0.962,19,0,2.721085548400879,0.3,0.895993297814664,1.8,-122.36224329932509
10.0,0.1,3,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,157.77188410192142,0.3687412334479191,0.4117647058823529,0.35,0.5,0.5,0.35,0.972,14,0,45.96903347969055,0.5,2.043359717856944,,-131.54493066732215
10.0,0.1,4,AFL-CV-EN (ElasticNet),adaptive_flipped_lasso_cv_en,True,121.09453773799854,0.21441329457709202,0.6285714285714286,0.55,0.26666666666666666,0.7333333333333333,0.55,0.97,15,0,3.1320180892944336,0.5,0.8471792136476328,3.4,-105.56458675978926
10.0,0.1,4,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,131.546093887012,0.14661004172178504,0.2222222222222222,0.15,0.5714285714285714,0.42857142857142855,0.15,0.986,7,0,37.47964692115784,2.0,3.039195382313201,,-114.36604116237785
