sigma,snr,repeat,model,algo,use_cv,mse,r2,f1,tpr,fdr,precision,recall,sparsity,n_selected,fold,train_time,best_gamma,best_alpha,best_lambda_ridge,cv_score
0.5,2.0,0,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,0.3941142479116103,0.9971371667885196,0.9674163235138845,1.0,0.06103896103896104,0.938961038961039,1.0,0.9571999999999999,21.4,2.0,1.5257253170013427,0.8400000000000001,0.01831606187145856,0.5,-0.5317778096284418
0.5,2.0,1,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,0.39982496575428106,0.9970593080469927,0.9082251082251082,1.0,0.15541125541125542,0.8445887445887447,1.0,0.9507999999999999,24.6,2.0,1.5429422855377197,0.8,0.02125825131497913,0.5,-0.6060846232143327
0.5,2.0,2,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,0.3309326824398481,0.9975333421862839,0.963265306122449,1.0,0.06206896551724138,0.9379310344827587,1.0,0.9564,21.8,2.0,1.5315545558929444,0.58,0.03514676787163974,0.5,-0.6500218093863316
0.5,2.0,3,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,0.417279369457119,0.9963722530001602,0.9720930232558139,1.0,0.05217391304347826,0.9478260869565217,1.0,0.9575999999999999,21.2,2.0,1.4892778873443604,0.8800000000000001,0.016035140883419514,0.5,-0.5106108273868889
0.5,2.0,4,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,0.34462890329561013,0.9971682055266978,0.8548118737001322,1.0,0.20606060606060606,0.793939393939394,1.0,0.938,31.0,2.0,1.483604907989502,0.8,0.0129662758060485,0.5,-0.8923011523510158
0.5,2.0,5,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,0.3838273152051214,0.9972006115977257,0.9193444315395535,1.0,0.137764196587726,0.862235803412274,1.0,0.952,24.0,2.0,1.4882596969604491,0.5800000000000001,0.02727296231098849,0.5,-1.0570302251375234
0.5,2.0,6,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,0.36399167232626567,0.9970625725307098,0.7076740688407542,1.0,0.4122005533436804,0.5877994466563196,1.0,0.9151999999999999,42.4,2.0,1.5118077754974366,0.6599999999999999,0.01230620485286606,0.5,-0.7352381713712081
0.5,2.0,7,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,0.3318941272134438,0.9978538913031938,0.9367240184029747,1.0,0.11561076604554865,0.8843892339544513,1.0,0.9544,22.8,2.0,1.4634544372558593,0.72,0.017623470764835104,0.5,-0.5602757095988693
0.5,2.0,8,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,0.4312187899438772,0.996852879697026,0.875064231161792,1.0,0.19893092414831545,0.8010690758516846,1.0,0.9456,27.2,2.0,1.4322831630706787,0.76,0.012136312543562724,0.5,-1.5094744137174518
0.5,2.0,9,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,0.3211866725967759,0.9978768674990326,0.9682539682539681,1.0,0.05818181818181818,0.9418181818181818,1.0,0.9571999999999999,21.4,2.0,1.4886715888977051,0.72,0.02844420836938879,0.5,-0.8235580739332008
1.0,1.0,0,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,1.299436545685895,0.9905491447616847,0.9365227021040974,1.0,0.11093544137022397,0.889064558629776,1.0,0.954,23.0,2.0,2.0212077140808105,1.0,0.027482390143676143,0.5,-1.4021454575120622
1.0,1.0,1,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,1.3311610225385366,0.9903668688250671,0.8876952834399642,1.0,0.1935185185185185,0.8064814814814815,1.0,0.9491999999999999,25.4,2.0,2.074182558059692,1.0,0.021576229134024277,0.8,-1.5487084791661698
1.0,1.0,2,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,1.139731674893983,0.9915096158679504,0.9860465116279069,1.0,0.02608695652173913,0.9739130434782609,1.0,0.9587999999999999,20.6,2.0,2.4210602760314943,0.8800000000000001,0.04069479243952365,0.5,-1.4392074217875002
1.0,1.0,3,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,1.1804124684176782,0.9896044485021862,0.9674163235138845,1.0,0.06103896103896104,0.938961038961039,1.0,0.9571999999999999,21.4,2.0,2.39797043800354,1.0,0.02812457275279487,0.5,-1.2439270510642568
1.0,1.0,4,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,1.1749309485182153,0.9903434962027056,0.850103519668737,1.0,0.22749355907250646,0.7725064409274937,1.0,0.9404,29.8,2.0,2.821834373474121,0.9,0.026325396012349022,0.5,-1.7177870996423057
1.0,1.0,5,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,1.2101471713524519,0.9913516895030325,0.9311962833914054,1.0,0.12207792207792208,0.8779220779220779,1.0,0.9536000000000001,23.2,2.0,2.5346320629119874,0.86,0.035142566635920094,1.4,-1.8625815552588623
1.0,1.0,6,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,1.2647366773262185,0.9898452427721832,0.7884996140810094,1.0,0.32164251207729466,0.6783574879227053,1.0,0.9328,33.6,2.0,2.510693645477295,0.9,0.022167127138488014,1.6,-1.7043415889865792
1.0,1.0,7,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,1.1927444516853707,0.9923327671367416,0.9443873955501862,1.0,0.10368906455862978,0.8963109354413701,1.0,0.9551999999999999,22.4,2.0,2.5073671340942383,0.9,0.02989942316795873,0.8,-1.4178957815507789
1.0,1.0,8,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,1.1949069846105753,0.991229054077678,0.8648734371184312,1.0,0.22651985695463955,0.7734801430453604,1.0,0.9464,26.8,2.0,2.3162692070007322,0.7,0.03478556843420141,0.5,-2.2298364369539394
1.0,1.0,9,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,1.1270957324050221,0.9926255468101234,0.9527131782945737,1.0,0.08322981366459628,0.9167701863354036,1.0,0.9555999999999999,22.2,2.0,2.518848991394043,0.8,0.044516437898356555,0.8,-1.6328669872007242
2.0,0.5,0,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,4.88864958410944,0.9650756055141156,0.9043873955501862,1.0,0.17035573122529646,0.8296442687747035,1.0,0.9512,24.4,2.0,3.1423245429992677,1.0,0.06355288429345522,8.2,-4.974975563489034
2.0,0.5,1,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,5.191191466497964,0.963728730012946,0.8546594113332435,1.0,0.24959985445065488,0.7504001455493452,1.0,0.946,27.0,2.0,3.2219989776611326,0.8,0.0860065355859531,10.0,-5.414149715370202
2.0,0.5,2,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,4.467912803264988,0.9669390491607729,0.9762904140669313,1.0,0.045134575569358175,0.9548654244306418,1.0,0.958,21.0,2.0,3.2219242095947265,1.0,0.08165118568228005,9.0,-4.7203549107936755
2.0,0.5,3,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,4.401632752042954,0.9622463712235765,0.9306352562166517,1.0,0.12911725955204217,0.8708827404479578,1.0,0.954,23.0,2.0,3.1138847351074217,0.86,0.08111978484912301,9.0,-4.304834172527324
2.0,0.5,4,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,4.5307337343570016,0.9635880496035281,0.8620984874394155,1.0,0.2153612116783472,0.7846387883216527,1.0,0.9431999999999998,28.4,2.0,3.202052927017212,0.86,0.07623575138076957,8.1,-5.1791515684634435
2.0,0.5,5,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,4.59498701154191,0.967857111994535,0.8698033345151647,1.0,0.22229075272553533,0.7777092472744646,1.0,0.9471999999999999,26.4,2.0,3.144203853607178,0.58,0.12468669688834064,10.0,-5.301005222177315
2.0,0.5,6,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,5.0389443681415385,0.961083147203623,0.8803806256636445,1.0,0.20562770562770566,0.7943722943722944,1.0,0.9484,25.8,2.0,3.0986313819885254,1.0,0.07282702742869344,10.0,-5.608667328634745
2.0,0.5,7,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,4.75563027254123,0.9700148743858238,0.9084472121316957,1.0,0.16275132275132273,0.8372486772486771,1.0,0.9516,24.2,2.0,3.1526526927948,0.86,0.0791060886792339,10.0,-4.934778074129318
2.0,0.5,8,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,4.2679634043103905,0.9689476726739905,0.8510526871502482,1.0,0.24675324675324672,0.7532467532467533,1.0,0.9448000000000001,27.6,2.0,3.1101475238800047,0.8400000000000001,0.06406094541625369,7.4,-5.1855822981723705
2.0,0.5,9,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,4.389271108921613,0.9720410553117068,0.9355576968018704,0.99,0.10994643038121299,0.890053569618787,0.99,0.9551999999999999,22.4,2.0,3.1349281787872316,1.0,0.07452880769634554,10.0,-5.073227120293437
5.0,0.2,0,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,29.95034985955063,0.8134665415157027,0.6697785873988644,0.8100000000000002,0.4265418237676302,0.5734581762323698,0.8100000000000002,0.9427999999999999,28.6,2.0,3.9916555881500244,0.6,0.32436902090646785,10.0,-29.772772241400588
