sigma,snr,repeat,model,algo,use_cv,mse,r2,f1,tpr,fdr,precision,recall,sparsity,n_selected,fold,train_time,best_gamma,best_alpha,best_lambda_ridge,cv_score
0.5,2.0,0,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,0.29591599326644275,0.9969605249042898,0.8163265306122449,1.0,0.3103448275862069,0.6896551724137931,1.0,0.942,29,0,3.5007240772247314,1.0,0.009927452751845724,10.0,-0.696255526849222
0.5,2.0,1,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,0.3485769164312851,0.99559534645429,0.888888888888889,1.0,0.2,0.8,1.0,0.95,25,0,3.5803215503692627,1.0,0.02275906259180027,1.0,-0.54333083811208
0.5,2.0,2,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,0.3019525310711621,0.995522923841151,0.888888888888889,1.0,0.2,0.8,1.0,0.95,25,0,3.73858380317688,1.0,0.023246529325812594,5.0,-1.4538250213065518
0.5,2.0,3,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,0.3995735984984297,0.9951376716270474,0.7843137254901961,1.0,0.3548387096774194,0.6451612903225806,1.0,0.938,31,0,3.391080141067505,1.0,0.011920311564402484,10.0,-0.3348947226381621
0.5,2.0,4,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,0.3475545208526802,0.9943177796004914,0.8695652173913044,1.0,0.23076923076923078,0.7692307692307693,1.0,0.948,26,0,3.240154981613159,1.0,0.011789645878444001,1.0,-1.1884320147085892
1.0,1.0,0,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,1.0568113133134887,0.9892354431217479,0.8,1.0,0.3333333333333333,0.6666666666666666,1.0,0.94,30,0,4.57647967338562,1.0,0.025263997354077534,50.0,-1.6572277258889598
1.0,1.0,1,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,1.1310559226129584,0.9858367181519742,0.8333333333333333,1.0,0.2857142857142857,0.7142857142857143,1.0,0.944,28,0,4.761560440063477,1.0,0.04279453619434189,10.0,-1.6521646426016225
1.0,1.0,2,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,1.220471542480976,0.9821915741420915,0.8333333333333333,1.0,0.2857142857142857,0.7142857142857143,1.0,0.944,28,0,5.1804893016815186,1.0,0.04045723107486518,50.0,-2.453946193973587
1.0,1.0,3,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,1.4825134214134785,0.9824974451715676,0.7547169811320755,1.0,0.3939393939393939,0.6060606060606061,1.0,0.9339999999999999,33,0,5.252904176712036,1.0,0.030836501260137733,50.0,-1.249795048428098
1.0,1.0,4,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,1.288144906451407,0.9789321891218307,0.851063829787234,1.0,0.25925925925925924,0.7407407407407407,1.0,0.946,27,0,4.710486173629761,1.0,0.03082265467936803,10.0,-1.8589141413935741
2.0,0.5,0,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,4.53143690078283,0.9551757764033454,0.7450980392156863,0.95,0.3870967741935484,0.6129032258064516,0.95,0.938,31,0,6.844433069229126,1.0,0.06574129822671422,50.0,-5.563691524536332
2.0,0.5,1,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,5.316145675475906,0.9356902473656497,0.4878048780487805,1.0,0.6774193548387096,0.3225806451612903,1.0,0.876,62,0,6.913282871246338,0.3,0.10975137019848047,50.0,-6.2685384749661885
2.0,0.5,2,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,5.252185347039034,0.9269962115953738,0.7169811320754716,0.95,0.42424242424242425,0.5757575757575758,0.95,0.9339999999999999,33,0,7.360588550567627,1.0,0.0852451760763979,50.0,-6.521534677851426
2.0,0.5,3,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,5.907124533554738,0.9356904400049385,0.7142857142857143,1.0,0.4444444444444444,0.5555555555555556,1.0,0.928,36,0,7.16723108291626,0.5,0.11513234292054901,50.0,-5.0889387796632874
