sigma,snr,repeat,model,algo,use_cv,mse,r2,f1,tpr,fdr,precision,recall,sparsity,n_selected,fold,train_time,best_gamma,best_alpha,best_lambda_ridge,cv_score
0.5,2.0,0,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,0.27911508685201125,0.9987350757568452,0.9090909090909091,1.0,0.16666666666666666,0.8333333333333334,1.0,0.952,24,0,11.336955070495605,1.0,0.01905907636755612,10.0,-0.39174221377200713
0.5,2.0,0,AdaptiveLassoCV,adaptive_lasso_cv,True,220.59997088850955,0.0002609519847439623,0.4,0.25,0.0,1.0,0.25,0.99,5,0,14.630767345428467,,,,
0.5,2.0,1,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,0.3752574175047622,0.9979650350185679,0.975609756097561,1.0,0.047619047619047616,0.9523809523809523,1.0,0.958,21,0,11.418873071670532,1.0,0.033766418710050705,5.0,-0.46542999950998754
0.5,2.0,1,AdaptiveLassoCV,adaptive_lasso_cv,True,185.22274222505987,-0.004435293242482041,0.4,0.25,0.0,1.0,0.25,0.99,5,0,14.169676303863525,,,,
0.5,2.0,2,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,0.5408306571266965,0.9974819300432435,1.0,1.0,0.0,1.0,1.0,0.96,20,0,9.859890937805176,1.0,0.025060770878476767,1.0,-0.7835636317661308
0.5,2.0,2,AdaptiveLassoCV,adaptive_lasso_cv,True,213.79473476355605,0.004586571735868961,0.4,0.25,0.0,1.0,0.25,0.99,5,0,14.244493961334229,,,,
2.0,0.5,0,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,4.660301006806829,0.978298827113985,0.7142857142857143,1.0,0.4444444444444444,0.5555555555555556,1.0,0.928,36,0,18.81346893310547,0.7,0.12818427251767564,50.0,-6.107053737182125
2.0,0.5,0,AdaptiveLassoCV,adaptive_lasso_cv,True,212.77384591189553,0.009196614336256181,0.33333333333333337,0.2,0.0,1.0,0.2,0.992,4,0,23.079798698425293,,,,
2.0,0.5,1,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,5.68964089544819,0.9704916897070225,0.39215686274509803,1.0,0.7560975609756098,0.24390243902439024,1.0,0.836,82,0,19.38995909690857,0.5,0.06399718830734548,50.0,-6.387689716393737
2.0,0.5,1,AdaptiveLassoCV,adaptive_lasso_cv,True,192.15298633275194,0.003432721217029311,0.4615384615384615,0.3,0.0,1.0,0.3,0.988,6,0,23.48805522918701,,,,
2.0,0.5,2,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,5.891410556539793,0.9725628650235615,0.49382716049382713,1.0,0.6721311475409836,0.32786885245901637,1.0,0.878,61,0,17.981526613235474,0.3,0.16882794751891272,50.0,-7.323330030237377
2.0,0.5,2,AdaptiveLassoCV,adaptive_lasso_cv,True,211.0859220508168,0.016942907075922387,0.33333333333333337,0.2,0.0,1.0,0.2,0.992,4,0,22.484035968780518,,,,
10.0,0.1,0,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,92.98332049375146,0.625462814608992,0.25531914893617025,0.3,0.7777777777777778,0.2222222222222222,0.3,0.946,27,0,56.06957936286926,0.3,0.9197932481385651,50.0,-123.43973730146588
10.0,0.1,0,AdaptiveLassoCV,adaptive_lasso_cv,True,261.3617509497179,-0.05276617408120221,0.0,0.0,0.0,0.0,0.0,1.0,0,0,47.64592719078064,,,,
10.0,0.1,1,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,118.97602059593025,0.6123272867276078,0.13186813186813187,0.3,0.9154929577464789,0.08450704225352113,0.3,0.858,71,0,48.45813989639282,0.3,0.46271778998030627,50.0,-126.59410247576702
10.0,0.1,1,AdaptiveLassoCV,adaptive_lasso_cv,True,312.13681182843663,-0.01706986120078202,0.08695652173913045,0.05,0.6666666666666666,0.3333333333333333,0.05,0.994,3,0,45.24506378173828,,,,
10.0,0.1,2,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,101.86407684190121,0.6320672667256753,0.16666666666666666,0.25,0.875,0.125,0.25,0.92,40,0,64.07890510559082,0.3,0.8117857913428244,50.0,-136.51260874109198
10.0,0.1,2,AdaptiveLassoCV,adaptive_lasso_cv,True,299.47835671804773,-0.08171490637265943,0.0,0.0,0.0,0.0,0.0,1.0,0,0,47.43945360183716,,,,
