sigma,snr,repeat,model,algo,use_cv,mse,r2,f1,tpr,fdr,precision,recall,sparsity,n_selected,fold,train_time,best_gamma,best_alpha,best_lambda_ridge,cv_score
0.5,2.0,0,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,0.5294938214941186,0.9978465921355275,0.8333333333333333,1.0,0.2857142857142857,0.7142857142857143,1.0,0.972,28,0,4.683178901672363,1.0,0.017072739983861853,1.0,-0.3912845217254336
0.5,2.0,1,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,0.6676869648645823,0.9961408015058613,0.9090909090909091,1.0,0.16666666666666666,0.8333333333333334,1.0,0.976,24,0,4.543126106262207,1.0,0.02383208608328449,1.0,-0.7459930280236516
0.5,2.0,2,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,0.7877251469859058,0.9964518072116547,0.888888888888889,1.0,0.2,0.8,1.0,0.975,25,0,4.5898637771606445,1.0,0.01794203488114276,1.0,-0.47652988419701287
0.5,2.0,3,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,0.5507754387947492,0.9975135411330049,0.8695652173913044,1.0,0.23076923076923078,0.7692307692307693,1.0,0.974,26,0,4.801141738891602,1.0,0.01868247509948521,1.0,-0.47891287976953717
0.5,2.0,4,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,0.5424971154249065,0.9969883903584665,0.851063829787234,1.0,0.25925925925925924,0.7407407407407407,1.0,0.973,27,0,4.872901916503906,1.0,0.024274183509913453,1.0,-0.711162729478956
1.0,1.0,0,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,1.4393134780232173,0.9942153969325432,0.8,1.0,0.3333333333333333,0.6666666666666666,1.0,0.97,30,0,5.628891706466675,1.0,0.03214357030899323,1.0,-1.263668911532432
1.0,1.0,1,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,1.3984068144200277,0.9917807219451817,0.8695652173913044,1.0,0.23076923076923078,0.7692307692307693,1.0,0.974,26,0,5.323320627212524,1.0,0.04435824901794929,1.0,-1.631207161557607
1.0,1.0,2,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,1.9997092006415225,0.9910610439645515,0.8333333333333333,1.0,0.2857142857142857,0.7142857142857143,1.0,0.972,28,0,5.365535259246826,1.0,0.03348509561157083,1.0,-1.3520450310136791
1.0,1.0,3,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,1.1012489491657982,0.9950538210897633,0.8333333333333333,1.0,0.2857142857142857,0.7142857142857143,1.0,0.972,28,0,5.6439127922058105,1.0,0.03551421087324965,1.0,-1.540062615144156
1.0,1.0,4,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,1.3976673022403987,0.9922175593381944,0.851063829787234,1.0,0.25925925925925924,0.7407407407407407,1.0,0.973,27,0,5.589277744293213,1.0,0.046041233774912094,1.0,-1.7770464923945262
2.0,0.5,0,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,5.287878094547298,0.979370325228343,0.8333333333333333,1.0,0.2857142857142857,0.7142857142857143,1.0,0.972,28,0,6.851126670837402,1.0,0.08293481800153624,5.0,-4.853051622391922
