sigma,snr,repeat,model,algo,use_cv,mse,r2,f1,tpr,fdr,precision,recall,sparsity,n_selected,selection_f1,selection_accuracy,fold,train_time,best_alpha,best_lambda_ridge,sign_accuracy,best_gamma,cv_score
0.5,2.0,17,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,0.24390522781924565,-0.05282280742005141,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.98,0,3.2176146507263184,0.1860688704005293,100.0,0.35,,
0.5,2.0,18,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,0.23459262501248954,-0.07167199874003982,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.98,0,3.464097499847412,0.15379520182126266,100.0,0.55,,
0.5,2.0,19,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,0.27525021829322277,-0.008963389696994506,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.98,0,3.046959638595581,0.1590650591554589,100.0,0.4,,
1.0,1.0,0,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,1.1726780055373753,-0.02035938714596397,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.98,0,4.649052858352661,0.19844364079995153,100.0,0.5,,
1.0,1.0,1,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,0.612347392680979,-0.012834820543792258,0.0,0.0,1.0,0.0,0.0,0.996,4,0.0,0.976,0,6.449783086776733,0.18075479719317517,100.0,0.3,,
1.0,1.0,2,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,0.9849980835808597,-0.011105250268937272,0.0,0.0,1.0,0.0,0.0,0.999,1,0.0,0.979,0,3.1049911975860596,0.20349318392824248,100.0,0.45,,
1.0,1.0,3,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,0.9300994014440352,-0.001702849943920448,0.0,0.0,1.0,0.0,0.0,0.999,1,0.0,0.979,0,3.1753132343292236,0.24096526907223567,100.0,0.5,,
1.0,1.0,4,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,0.8670582858743621,-0.008605864694227083,0.0,0.0,1.0,0.0,0.0,0.999,1,0.0,0.979,0,3.7016115188598633,0.20857159140319348,100.0,0.45,,
1.0,1.0,5,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,1.2076033953472696,-0.016892294364907467,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.98,0,2.9135818481445312,0.32249803079344413,100.0,0.45,,
1.0,1.0,6,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,0.6982847089170341,-0.003408377252900774,0.0,0.0,1.0,0.0,0.0,0.999,1,0.0,0.979,0,3.9265949726104736,0.17113830782747597,100.0,0.55,,
1.0,1.0,7,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,1.178534006118723,-0.06001588143270142,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.98,0,4.108969688415527,0.23570073362570892,100.0,0.45,,
1.0,1.0,8,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,0.8904182110791805,0.0006147451849766172,0.0,0.0,1.0,0.0,0.0,0.999,1,0.0,0.979,0,3.0217666625976562,0.20911092477362855,100.0,0.45,,
1.0,1.0,9,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,1.0263619467446286,-0.04054070484376937,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.98,0,3.973541259765625,0.23226331243114576,100.0,0.35,,
1.0,1.0,10,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,1.2190100515283053,-0.0007129699515355803,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.98,0,3.8099145889282227,0.20065851183985298,100.0,0.6,,
1.0,1.0,11,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,1.0167726800552292,-0.05603949661079621,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.98,0,3.6923539638519287,0.22021417308706445,100.0,0.5,,
1.0,1.0,12,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,0.8000499110674729,-0.0016886766086410265,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.98,0,3.367239475250244,0.2251037343455216,100.0,0.4,,
1.0,1.0,13,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,1.0624180538449899,-0.03952039823813558,0.0,0.0,1.0,0.0,0.0,0.989,11,0.0,0.969,0,3.2712595462799072,0.10190872417913252,100.0,0.55,,
1.0,1.0,14,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,1.0220295379941473,-0.018018769963941805,0.0,0.0,1.0,0.0,0.0,0.999,1,0.0,0.979,0,3.6770944595336914,0.17795130250344418,100.0,0.5,,
1.0,1.0,15,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,0.8378640117626479,-0.03292365024476185,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.98,0,3.6733250617980957,0.18879861871059042,100.0,0.4,,
1.0,1.0,16,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,0.7431472142780737,-8.673222485788834e-05,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.98,0,3.099175214767456,0.22594755803224545,100.0,0.4,,
1.0,1.0,17,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,0.9765443369473891,-0.05265420119589059,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.98,0,3.3762595653533936,0.2424822654633076,100.0,0.35,,
1.0,1.0,18,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,0.9410682723567981,-0.07203595617187286,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.98,0,3.617724895477295,0.23552892739336637,100.0,0.55,,
1.0,1.0,19,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,1.095826642794138,-0.008906418071699784,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.98,0,3.5747663974761963,0.22830373812114074,100.0,0.4,,
2.0,0.5,0,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,4.690862633127566,-0.02009243113255854,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.98,0,2.8914806842803955,0.37361224894598777,100.0,0.5,,
2.0,0.5,1,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,2.435273002692872,-0.00919534092597174,0.0,0.0,1.0,0.0,0.0,0.999,1,0.0,0.979,0,3.1330959796905518,0.39842560716038206,100.0,0.3,,
2.0,0.5,2,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,3.949023376172718,-0.012036067980245146,0.0,0.0,1.0,0.0,0.0,0.999,1,0.0,0.979,0,3.20048189163208,0.4121033077729829,100.0,0.45,,
2.0,0.5,3,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,3.718657756900031,-0.0016436267728217047,0.0,0.0,1.0,0.0,0.0,0.999,1,0.0,0.979,0,3.4464685916900635,0.48380439358176913,100.0,0.5,,
2.0,0.5,4,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,3.463903548874414,-0.005800328110282749,0.0,0.0,1.0,0.0,0.0,0.999,1,0.0,0.979,0,3.45453143119812,0.4347142578611881,100.0,0.5,,
2.0,0.5,5,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,4.826736090015284,-0.016696092687938036,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.98,0,3.6499860286712646,0.47854884196500597,100.0,0.4,,
2.0,0.5,6,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,2.804605513827575,-0.00532440552879021,0.0,0.0,1.0,0.0,0.0,0.999,1,0.0,0.979,0,4.005518674850464,0.33343552045683267,100.0,0.55,,
2.0,0.5,7,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,4.717053694608995,-0.0603364595208129,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.98,0,3.0938727855682373,0.41628639933512995,100.0,0.45,,
2.0,0.5,8,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,3.568069826480441,-0.0006973280290238915,0.0,0.0,1.0,0.0,0.0,0.999,1,0.0,0.979,0,3.162489414215088,0.42247350167566433,100.0,0.5,,
2.0,0.5,9,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,4.1116931473450125,-0.043309376992199944,0.0,0.0,1.0,0.0,0.0,0.999,1,0.0,0.979,0,3.170786142349243,0.37020489422633795,100.0,0.35,,
2.0,0.5,10,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,4.87870841523962,-0.0007227587591993601,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.98,0,3.4679343700408936,0.38603184051029327,100.0,0.6,,
2.0,0.5,11,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,4.054491167593505,-0.05699306870815213,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.98,0,5.2225775718688965,0.3927081466470516,100.0,0.55,,
2.0,0.5,12,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,3.192575027500625,-0.0019005080503515792,0.0,0.0,1.0,0.0,0.0,0.999,1,0.0,0.979,0,3.3819117546081543,0.4083173274539835,100.0,0.4,,
2.0,0.5,13,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,4.276331529663856,-0.04460802661447549,0.0,0.0,1.0,0.0,0.0,0.989,11,0.0,0.969,0,3.230991840362549,0.20032131962986363,100.0,0.5,,
2.0,0.5,14,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,4.097471580009749,-0.019014405076890784,0.0,0.0,1.0,0.0,0.0,0.999,1,0.0,0.979,0,3.9473893642425537,0.3707560873683265,100.0,0.5,,
2.0,0.5,15,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,3.34554328840014,-0.03256939324631425,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.98,0,3.366313934326172,0.38027619110494926,100.0,0.4,,
2.0,0.5,16,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,2.9722998881881386,-7.3713417876764e-05,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.98,0,3.39253306388855,0.3928027815244101,100.0,0.35,,
2.0,0.5,17,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,3.9043555985467795,-0.052449413627162045,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.98,0,3.3665566444396973,0.3565118111344873,100.0,0.35,,
2.0,0.5,18,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,3.775507255363151,-0.0727487586926785,0.0,0.0,1.0,0.0,0.0,0.999,1,0.0,0.979,0,3.5907137393951416,0.398157747099744,100.0,0.55,,
2.0,0.5,19,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,4.3755355452177715,-0.009000595122566901,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.98,0,3.3017680644989014,0.38664213650746326,100.0,0.4,,
3.0,0.33,0,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,10.551726258389746,-0.019936654246114127,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.98,0,3.0843446254730225,0.5494286400946972,100.0,0.5,,
3.0,0.33,1,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,5.473618496573258,-0.009491010279480294,0.0,0.0,1.0,0.0,0.0,0.999,1,0.0,0.979,0,3.4504306316375732,0.6161222696376338,100.0,0.4,,
3.0,0.33,2,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,8.893903945956477,-0.012381579988116176,0.0,0.0,1.0,0.0,0.0,0.999,1,0.0,0.979,0,3.9400558471679688,0.6203800990077427,100.0,0.45,,
3.0,0.33,3,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,8.357780588099082,-0.0016029265835890705,0.0,0.0,1.0,0.0,0.0,0.999,1,0.0,0.979,0,3.2564635276794434,0.7271722289979797,100.0,0.5,,
3.0,0.33,4,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,7.787886850930187,-0.005040603446367031,0.0,0.0,1.0,0.0,0.0,0.999,1,0.0,0.979,0,3.80904483795166,0.6601503253652534,100.0,0.6,,
3.0,0.33,5,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,10.852272687996287,-0.016460950762154036,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.98,0,3.056448459625244,0.6590374214148462,100.0,0.4,,
3.0,0.33,6,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,6.299359248170608,-0.00386226106747678,0.0,0.0,1.0,0.0,0.0,0.999,1,0.0,0.979,0,3.1895177364349365,0.5107395539883401,100.0,0.55,,
3.0,0.33,7,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,10.610656568500737,-0.06063767499969397,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.98,0,4.434542655944824,0.6165148176926745,100.0,0.45,,
3.0,0.33,8,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,8.038460475649977,-0.001128288726790494,0.0,0.0,1.0,0.0,0.0,0.999,1,0.0,0.979,0,3.1728265285491943,0.6350723042387144,100.0,0.5,,
3.0,0.33,9,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,9.256472122698092,-0.044566088171820395,0.0,0.0,1.0,0.0,0.0,0.999,1,0.0,0.979,0,3.520029306411743,0.546034565053245,100.0,0.4,,
3.0,0.33,10,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,10.994829395318636,-0.0007231204393598478,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.98,0,4.254315137863159,0.5713055482333905,100.0,0.6,,
3.0,0.33,11,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,9.097087370763608,-0.05723357760063785,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.98,0,3.1805853843688965,0.5652838005929931,100.0,0.6,,
3.0,0.33,12,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,7.1793123467042,-0.0018920655323730884,0.0,0.0,1.0,0.0,0.0,0.999,1,0.0,0.979,0,3.572082042694092,0.6168595223680959,100.0,0.45,,
3.0,0.33,13,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,9.648444765829124,-0.04682447061636119,0.0,0.0,1.0,0.0,0.0,0.989,11,0.0,0.969,0,3.305549144744873,0.2984066130127313,100.0,0.5,,
3.0,0.33,14,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,9.230805823458164,-0.019759237678073305,0.0,0.0,1.0,0.0,0.0,0.999,1,0.0,0.979,0,3.535102367401123,0.5673532731669606,100.0,0.55,,
3.0,0.33,15,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,7.512117062683936,-0.0320903057316817,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.98,0,4.71984076499939,0.5705437041361893,100.0,0.4,,
3.0,0.33,16,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,6.69212188781989,-6.77947774436749e-05,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.98,0,3.2585549354553223,0.559077840822644,100.0,0.35,,
3.0,0.33,17,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,8.778355339644207,-0.05238588553957668,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.98,0,3.185990333557129,0.5083092265770663,100.0,0.35,,
3.0,0.33,18,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,8.528064546873672,-0.07510881600114039,0.0,0.0,1.0,0.0,0.0,0.998,2,0.0,0.978,0,4.123465299606323,0.5598236654833803,100.0,0.55,,
3.0,0.33,19,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,9.844222202297116,-0.009351859854329847,0.0,0.0,1.0,0.0,0.0,0.999,1,0.0,0.979,0,3.5668578147888184,0.5670892336726622,100.0,0.4,,
0.5,2.0,0,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,0.5208757219145927,-0.8140655754081114,0.0,0.0,1.0,0.0,0.0,0.769,231,0.0,0.749,0,1.1159255504608154,9.999999999999999e-05,,0.5,0.5,-0.2334025855016702
0.5,2.0,1,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,1.155450617324005,-6.614903039194752,0.023166023166023165,0.15,0.9874476987447699,0.012552301255230125,0.15,0.761,239,0.023166023166023165,0.747,0,1.2185719013214111,9.999999999999999e-05,,0.6,0.5,-0.6776533812888171
0.5,2.0,2,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,2.8052900673504073,-10.54394834252704,0.03076923076923077,0.2,0.9833333333333333,0.016666666666666666,0.2,0.76,240,0.03076923076923077,0.748,0,1.2130959033966064,9.999999999999999e-05,,0.45,0.5,-0.38067585182971664
0.5,2.0,3,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,0.4554961868420318,-0.963963496908677,0.04615384615384615,0.3,0.975,0.025,0.3,0.76,240,0.04615384615384615,0.752,0,1.1903102397918701,9.999999999999999e-05,,0.4,0.5,-0.21712331916319627
0.5,2.0,4,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,0.5341460614356648,-1.4957848535629599,0.031746031746031744,0.2,0.9827586206896551,0.017241379310344827,0.2,0.768,232,0.031746031746031744,0.756,0,1.379603385925293,9.999999999999999e-05,,0.55,0.5,-0.6654893711768184
0.5,2.0,5,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,0.4235536922825425,-0.4257870304171185,0.007722007722007721,0.05,0.99581589958159,0.0041841004184100415,0.05,0.761,239,0.007722007722007721,0.743,0,1.1811068058013916,9.999999999999999e-05,,0.55,0.5,-3.259006022655369
0.5,2.0,6,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,1.001968530727868,-4.794172084878674,0.03149606299212599,0.2,0.9829059829059829,0.017094017094017096,0.2,0.766,234,0.03149606299212599,0.754,0,1.2184269428253174,9.999999999999999e-05,,0.5,0.5,-0.43628332854224733
0.5,2.0,7,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,4.194930159211747,-14.120985929135935,0.03137254901960784,0.2,0.9829787234042553,0.01702127659574468,0.2,0.765,235,0.03137254901960784,0.753,0,1.1693108081817627,9.999999999999999e-05,,0.5,0.5,-0.4171561718600178
0.5,2.0,8,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,0.7647707670407428,-2.427894600947134,0.007751937984496124,0.05,0.9957983193277311,0.004201680672268907,0.05,0.762,238,0.007751937984496124,0.744,0,1.118924617767334,9.999999999999999e-05,,0.5,0.5,-0.27862604689738996
0.5,2.0,9,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,0.5884641782135337,-1.3822916796682154,0.015503875968992248,0.1,0.9915966386554622,0.008403361344537815,0.1,0.762,238,0.015503875968992248,0.746,0,1.1576144695281982,9.999999999999999e-05,,0.55,0.5,-0.619913257568858
0.5,2.0,10,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,0.7284677383600673,-1.3852739879466092,0.01556420233463035,0.1,0.9915611814345991,0.008438818565400843,0.1,0.763,237,0.01556420233463035,0.747,0,1.18902587890625,9.999999999999999e-05,,0.45,0.5,-0.2937302886251371
0.5,2.0,11,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,2.649488065896177,-9.957783216872379,0.023622047244094488,0.15,0.9871794871794872,0.01282051282051282,0.15,0.766,234,0.023622047244094488,0.752,0,1.2040801048278809,9.999999999999999e-05,,0.5,0.5,-0.6398087041901521
0.5,2.0,12,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,1.110023259190062,-4.5280389742348675,0.03125,0.2,0.9830508474576272,0.01694915254237288,0.2,0.764,236,0.03125,0.752,0,1.187643051147461,9.999999999999999e-05,,0.5,0.5,-0.39636339202492354
0.5,2.0,13,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,0.25499640316765465,-0.0001188885817668961,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.98,0,1.041919231414795,0.6210169418915616,,0.5,1.0,-0.24019060972194045
0.5,2.0,14,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,0.36586366726356967,-0.46160566297482997,0.007692307692307693,0.05,0.9958333333333333,0.004166666666666667,0.05,0.76,240,0.007692307692307693,0.742,0,1.2805969715118408,9.999999999999999e-05,,0.55,0.5,-0.6212658068974696
0.5,2.0,15,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,1.1662226171834864,-4.743206532219486,0.04780876494023904,0.3,0.974025974025974,0.025974025974025976,0.3,0.769,231,0.04780876494023904,0.761,0,1.1504759788513184,9.999999999999999e-05,,0.55,0.5,-0.2521646865124712
0.5,2.0,16,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,0.9515824270817551,-4.109979866685095,0.03125,0.2,0.9830508474576272,0.01694915254237288,0.2,0.764,236,0.03125,0.752,0,1.1447534561157227,9.999999999999999e-05,,0.6,0.5,-0.5515224474000007
0.5,2.0,17,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,0.35780334916472895,-0.5444667994204535,0.00784313725490196,0.05,0.9957446808510638,0.00425531914893617,0.05,0.765,235,0.00784313725490196,0.747,0,1.2636783123016357,9.999999999999999e-05,,0.5,0.5,-1.3572261562095573
