sigma,snr,repeat,model,algo,use_cv,mse,r2,f1,tpr,fdr,precision,recall,sparsity,n_selected,fold,train_time,best_gamma,best_alpha,best_lambda_ridge,cv_score
0.5,2.0,0,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,0.3856389569829233,0.9951094188836992,0.8573785413585162,1.0,0.24662911759685957,0.7533708824031404,1.0,0.9463999999999999,26.8,2.0,2.1395335674285887,1.0,0.016806588022879494,0.9,-0.38753446428375493
0.5,2.0,1,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,0.3568851829532301,0.9950875632669908,0.8182371365117402,1.0,0.29726161309589105,0.7027383869041088,1.0,0.9408,29.6,2.0,2.4208536624908445,0.9400000000000001,0.017811093959275246,5.2,-0.6385303857418398
0.5,2.0,2,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,0.3258055037292242,0.9960139666818886,0.8030330381865859,1.0,0.3236576594743564,0.6763423405256436,1.0,0.9395999999999999,30.2,2.0,2.4389490127563476,0.8400000000000001,0.022048252147509315,6.5,-0.5569138981890261
0.5,2.0,3,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,0.3469298195178207,0.9952044535216679,0.8441572850006086,1.0,0.25529304029304034,0.7447069597069598,1.0,0.9436,28.2,2.0,2.2301806926727297,1.0,0.017118371259811825,0.8,-0.6478535836884981
0.5,2.0,4,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,0.35938341878901614,0.995465068394085,0.82112528132033,1.0,0.2902691511387163,0.7097308488612836,1.0,0.9408,29.6,2.0,2.2999500274658202,0.76,0.023354046095882867,6.2,-0.5889887235696627
0.5,2.0,5,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,0.3152056382383809,0.996202740399157,0.8518323465317312,1.0,0.24915891260718848,0.7508410873928115,1.0,0.9451999999999998,27.4,2.0,2.360903835296631,0.86,0.021487281227289927,0.8,-0.4614405837667349
0.5,2.0,6,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,0.3807933332755097,0.995025672925336,0.8310357760783278,1.0,0.2613954672778202,0.7386045327221799,1.0,0.9396000000000001,30.2,2.0,2.3814104080200194,0.9400000000000001,0.016679119488750747,7.4,-0.8125478592845633
0.5,2.0,7,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,0.36335476587333043,0.9956575658514165,0.7840817947190788,1.0,0.34064551800400855,0.6593544819959913,1.0,0.9347999999999999,32.6,2.0,2.2114326477050783,1.0,0.012638950331838011,8.1,-0.7331394007478952
0.5,2.0,8,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,0.3012045532006324,0.9961446133647541,0.8321630872821718,1.0,0.2727420546932742,0.7272579453067258,1.0,0.942,29.0,2.0,2.1722867488861084,0.8800000000000001,0.016323155515559896,9.0,-2.658994176699104
0.5,2.0,9,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,0.3435387227699292,0.9958328497191239,0.8344107744107744,1.0,0.2794957983193277,0.7205042016806724,1.0,0.9436,28.2,2.0,2.3003411293029785,1.0,0.01709462757282565,3.9,-1.1625294158504964
1.0,1.0,0,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,1.3502610237995776,0.9829880552433281,0.8339130434782607,1.0,0.28424908424908424,0.7157509157509158,1.0,0.944,28.0,2.0,3.055190086364746,1.0,0.03208648061855272,8.1,-1.3167924945187466
1.0,1.0,1,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,1.3269382510532548,0.98196523056173,0.8040417152303251,1.0,0.3243312277795037,0.6756687722204964,1.0,0.9399999999999998,30.0,2.0,3.1305898666381835,1.0,0.03440503314666837,10.0,-1.714130298252917
1.0,1.0,2,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,1.1836104354096084,0.9855441693446547,0.7614044872192052,1.0,0.38205860039476336,0.6179413996052365,1.0,0.9343999999999999,32.8,2.0,3.0431427001953124,1.0,0.031579051632758495,9.0,-1.3944702019301638
1.0,1.0,3,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,1.244284391691534,0.982764574061379,0.7669955931125347,1.0,0.3586396060080271,0.641360393991973,1.0,0.9315999999999999,34.2,2.0,2.878226613998413,0.9400000000000001,0.03012347119248841,6.1,-1.4506795147792815
1.0,1.0,4,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,1.1910330731963485,0.9851444206855545,0.8151163246776949,1.0,0.30625949148554543,0.6937405085144546,1.0,0.9411999999999999,29.4,2.0,2.9575453281402586,0.9400000000000001,0.03683325217480074,9.0,-1.4538466707080553
1.0,1.0,5,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,1.1434080978034062,0.9864009300206062,0.8377407590668351,1.0,0.27457746383577586,0.7254225361642243,1.0,0.944,28.0,2.0,3.0039578437805177,0.9400000000000001,0.035787707038983214,7.1,-1.3496841601018956
1.0,1.0,6,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,1.3212574347474153,0.9828055679985764,0.8137743393557347,1.0,0.29442028985507246,0.7055797101449276,1.0,0.9383999999999999,30.8,2.0,3.023894691467285,1.0,0.03198829659306359,10.0,-1.7991101056288776
1.0,1.0,7,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,1.2456475966830847,0.985411843739541,0.8231292517006802,1.0,0.30049261083743845,0.6995073891625616,1.0,0.9427999999999999,28.6,2.0,2.986557388305664,1.0,0.03158447010277029,10.0,-1.6882725986843041
1.0,1.0,8,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,1.0248835865093562,0.9870967100500293,0.8125455965255716,1.0,0.31281959378733576,0.6871804062126643,1.0,0.9411999999999999,29.4,2.0,2.902596855163574,1.0,0.028401405516884325,10.0,-3.4210826402536716
1.0,1.0,9,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,1.2092757746467304,0.9853642584971889,0.8024665025977576,1.0,0.3275391275391275,0.6724608724608725,1.0,0.9400000000000001,30.0,2.0,3.0888914108276366,0.9400000000000001,0.03513161984134227,10.0,-2.0517048836523206
2.0,0.5,0,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,5.355294486625782,0.9347805373806203,0.6939525270913334,0.99,0.4590460614654163,0.5409539385345836,0.99,0.924,38.0,2.0,3.746578025817871,0.6599999999999999,0.09934081513448904,10.0,-5.308793016102864
2.0,0.5,1,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,5.682811656282343,0.9263014254270378,0.6466761923405691,1.0,0.5165753521108869,0.48342464788911305,1.0,0.9144,42.8,2.0,3.8764829635620117,0.34,0.1429869693589614,10.0,-6.2440052846016725
2.0,0.5,2,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,4.918052476686165,0.9410091665165098,0.6672308565751189,0.9800000000000001,0.49258277365382347,0.5074172263461765,0.9800000000000001,0.922,39.0,2.0,3.6335277557373047,0.7,0.10845456975015746,10.0,-5.112050505752007
2.0,0.5,3,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,5.103836470577289,0.9313588868069165,0.611104176779234,1.0,0.555729984301413,0.44427001569858715,1.0,0.9072000000000001,46.4,2.0,3.591483449935913,0.5599999999999999,0.08998196410432945,10.0,-4.940105609794161
