sigma,snr,repeat,model,algo,use_cv,mse,r2,f1,tpr,fdr,precision,recall,sparsity,n_selected,fold,train_time,best_gamma,best_alpha,best_lambda_ridge,cv_score
2.0,0.5,0,AFL-CV-EN (ElasticNet),adaptive_flipped_lasso_cv_en,True,9.997982817328904,0.9011016092396561,0.8,0.7,0.06666666666666667,0.9333333333333333,0.7,0.97,15,0,4.738434791564941,1.0,0.44403634406526765,0.1,-5.701574365238281
2.0,0.5,0,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,6.069509319305516,0.9399614186829944,0.7906976744186046,0.85,0.2608695652173913,0.7391304347826086,0.85,0.954,23,0,26.55096697807312,1.0,0.12689610031679233,,-5.698582060824621
2.0,0.5,1,AFL-CV-EN (ElasticNet),adaptive_flipped_lasso_cv_en,True,9.43673101491151,0.8858432642195168,0.9189189189189189,0.85,0.0,1.0,0.85,0.966,17,0,5.252545118331909,0.3,0.537112331418507,0.1,-6.41400851883098
2.0,0.5,1,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,4.8780370512008835,0.9409900752812155,0.625,1.0,0.5454545454545454,0.45454545454545453,1.0,0.912,44,0,28.052473306655884,0.5,0.12689610031679233,,-6.402825045633584
2.0,0.5,2,AFL-CV-EN (ElasticNet),adaptive_flipped_lasso_cv_en,True,10.87599977970431,0.8488268912570055,0.717948717948718,0.7,0.2631578947368421,0.7368421052631579,0.7,0.962,19,0,5.188752174377441,0.3,0.5741639579757444,0.1,-6.922605553910823
2.0,0.5,2,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,8.721803443184658,0.8787695690457779,0.7317073170731706,0.75,0.2857142857142857,0.7142857142857143,0.75,0.958,21,0,26.943872213363647,1.0,0.12689610031679233,,-6.095565030228704
2.0,0.5,3,AFL-CV-EN (ElasticNet),adaptive_flipped_lasso_cv_en,True,13.533634440699034,0.8526623112359512,0.8947368421052632,0.85,0.05555555555555555,0.9444444444444444,0.85,0.964,18,0,4.729999780654907,0.5,0.7425677701595578,0.1,-5.262529735074581
2.0,0.5,3,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,6.26761054946444,0.9317659083760826,0.7755102040816326,0.95,0.3448275862068966,0.6551724137931034,0.95,0.942,29,0,26.263392448425293,2.0,0.03856620421163472,,-5.630528979707816
2.0,0.5,4,AFL-CV-EN (ElasticNet),adaptive_flipped_lasso_cv_en,True,11.353220706023261,0.819033481947421,0.8571428571428571,0.75,0.0,1.0,0.75,0.97,15,0,4.445084095001221,1.0,0.39754245991227616,0.1,-5.097671285659407
2.0,0.5,4,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,5.982015309451379,0.9046486887272164,0.851063829787234,1.0,0.25925925925925924,0.7407407407407407,1.0,0.946,27,0,23.95034122467041,0.5,0.18873918221350977,,-4.9896871456581895
10.0,0.1,0,AFL-CV-EN (ElasticNet),adaptive_flipped_lasso_cv_en,True,105.13547832464367,0.43489105881948253,0.3255813953488372,0.35,0.6956521739130435,0.30434782608695654,0.35,0.954,23,0,5.792338132858276,0.5,0.4520443560461586,1.0,-124.21179786564366
10.0,0.1,0,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,116.13488399599079,0.37576865226746936,0.37499999999999994,0.3,0.5,0.5,0.3,0.976,12,0,129.8259735107422,0.5,2.043359717856944,,-129.4108050136362
10.0,0.1,1,AFL-CV-EN (ElasticNet),adaptive_flipped_lasso_cv_en,True,144.22740100828696,0.1550914001656699,0.1904761904761905,0.3,0.8604651162790697,0.13953488372093023,0.3,0.914,43,0,7.2000508308410645,0.3,0.22126110611783245,1.0,-132.0815223161724
10.0,0.1,1,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,124.3851582225844,0.2713306269175789,0.23529411764705882,0.2,0.7142857142857143,0.2857142857142857,0.2,0.972,14,0,123.06906819343567,0.5,2.043359717856944,,-143.1173313260676
10.0,0.1,2,AFL-CV-EN (ElasticNet),adaptive_flipped_lasso_cv_en,True,107.65312112377622,0.32025369556264305,0.2926829268292683,0.3,0.7142857142857143,0.2857142857142857,0.3,0.958,21,0,7.058334112167358,1.0,0.1680453714751603,1.0,-126.67289987288862
10.0,0.1,2,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,105.59300561109482,0.33326173371184975,0.1764705882352941,0.15,0.7857142857142857,0.21428571428571427,0.15,0.972,14,0,139.56915593147278,0.5,2.043359717856944,,-134.8505437642631
10.0,0.1,3,AFL-CV-EN (ElasticNet),adaptive_flipped_lasso_cv_en,True,141.99180243808212,0.43187868625776993,0.3913043478260869,0.45,0.6538461538461539,0.34615384615384615,0.45,0.948,26,0,4.69941258430481,0.5,0.34555060495776374,1.0,-118.6324862120554
10.0,0.1,3,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,157.77188410192142,0.3687412334479191,0.4117647058823529,0.35,0.5,0.5,0.35,0.972,14,0,119.3419017791748,0.5,2.043359717856944,,-129.3312981598638
10.0,0.1,4,AFL-CV-EN (ElasticNet),adaptive_flipped_lasso_cv_en,True,117.3057122142936,0.23899285874397025,0.4242424242424242,0.35,0.46153846153846156,0.5384615384615384,0.35,0.974,13,0,6.7991039752960205,1.0,0.2378215216193778,1.0,-105.77059025310334
10.0,0.1,4,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,133.2763793951402,0.1353850160751915,0.23076923076923075,0.15,0.5,0.5,0.15,0.988,6,0,124.18890619277954,1.0,3.039195382313201,,-118.37191833928901
