sigma,snr,repeat,model,algo,use_cv,mse,r2,f1,tpr,fdr,precision,recall,sparsity,n_selected,fold,train_time,best_gamma,best_alpha,best_lambda_ridge,cv_score
0.5,2.0,0,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,0.3752084261576177,0.9981483165820576,0.9056020263300344,1.0,0.17166109253065776,0.8283389074693422,1.0,0.9516,24.2,2.0,3.181422758102417,1.1,0.03265046341365633,8.02,-0.8831948385022665
0.5,2.0,1,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,1.0616128126644462,0.9957673241971644,0.900848144135703,1.0,0.1702661446821625,0.8297338553178374,1.0,0.9503999999999999,24.8,2.0,3.136714315414429,1.2,0.02669961296844004,0.28,-1.484996148920427
0.5,2.0,2,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,0.4854805332541196,0.9978460282578047,0.8573785413585163,1.0,0.24662911759685952,0.7533708824031405,1.0,0.9463999999999999,26.8,2.0,2.9295558452606203,0.9,0.040448663362875094,0.64,-1.4529049028803303
0.5,2.0,3,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,0.4817075032247531,0.9975508439343915,0.9235291761784612,1.0,0.12244246981089087,0.8775575301891092,1.0,0.9515999999999998,24.2,2.0,2.872757625579834,1.3,0.032642881548093534,4.0600000000000005,-0.9610062433836232
0.5,2.0,4,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,0.3618350121940425,0.9982786831093329,0.9188834154351395,1.0,0.13110047846889952,0.8688995215311005,1.0,0.9512,24.4,2.0,3.1612343311309816,1.8,0.013276071661652844,6.040000000000001,-1.9836440220981548
0.5,2.0,5,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,0.4192778910749212,0.9981342056281122,0.9265948521762475,1.0,0.13578392621870883,0.8642160737812912,1.0,0.9536,23.2,2.0,3.1310893535614013,1.2,0.03605548198616923,8.2,-0.9130596565957501
0.5,2.0,6,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,0.46579362819411535,0.9978968748694582,0.8637811023829262,1.0,0.23773034117861705,0.762269658821383,1.0,0.9471999999999999,26.4,2.0,3.1008800506591796,1.4,0.032174130072950766,8.02,-0.8076427305031075
0.5,2.0,7,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,0.8491749180146444,0.9948033386304976,0.8273744280320823,1.0,0.2862612606772784,0.7137387393227216,1.0,0.9423999999999999,28.8,2.0,3.0948205471038817,1.3,0.021257721003248714,6.040000000000001,-1.561731747606124
0.5,2.0,8,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,0.35581844878310365,0.9982422695138501,0.9540681918447091,1.0,0.08513457556935818,0.9148654244306419,1.0,0.9560000000000001,22.0,2.0,3.182702732086182,1.4,0.03055572213286985,4.42,-0.8216976513860266
0.5,2.0,9,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,0.5274339815438482,0.9973518160018322,0.8333895733719769,1.0,0.27723250568078156,0.7227674943192184,1.0,0.9431999999999998,28.4,2.0,3.0985473155975343,1.2,0.02579619000654467,4.42,-0.5736202868784336
