sigma,snr,repeat,model,algo,use_cv,mse,r2,f1,tpr,fdr,precision,recall,sparsity,n_selected,fold,train_time,best_gamma,best_alpha,best_lambda_ridge,cv_score
2.0,0.5,1,AdaptiveLassoCV,adaptive_lasso_cv,True,192.15298633275194,0.003432721217029311,0.4615384615384615,0.3,0.0,1.0,0.3,0.988,6,0,23.486849784851074,,,,
2.0,0.5,2,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,5.891410556539793,0.9725628650235615,0.49382716049382713,1.0,0.6721311475409836,0.32786885245901637,1.0,0.878,61,0,18.3090877532959,0.3,0.16882794751891272,50.0,-7.323330030237377
2.0,0.5,2,AdaptiveLassoCV,adaptive_lasso_cv,True,211.0859220508168,0.016942907075922387,0.33333333333333337,0.2,0.0,1.0,0.2,0.992,4,0,22.097808361053467,,,,
2.0,0.5,3,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,6.399195723339394,0.9680046797651503,0.7142857142857143,1.0,0.4444444444444444,0.5555555555555556,1.0,0.928,36,0,20.497678995132446,0.7,0.11665419893523069,50.0,-7.77189426958113
2.0,0.5,3,AdaptiveLassoCV,adaptive_lasso_cv,True,183.94092373351924,0.08031430611145063,0.5185185185185185,0.35,0.0,1.0,0.35,0.986,7,0,22.833725929260254,,,,
2.0,0.5,4,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,5.7727674260329955,0.9771787272338591,0.8,1.0,0.3333333333333333,0.6666666666666666,1.0,0.94,30,0,16.882848262786865,1.0,0.08579903499067236,50.0,-4.701951554636788
2.0,0.5,4,AdaptiveLassoCV,adaptive_lasso_cv,True,236.23045545155043,0.06611868075304961,0.4,0.25,0.0,1.0,0.25,0.99,5,0,19.37161684036255,,,,
10.0,0.1,0,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,92.98332049375146,0.625462814608992,0.25531914893617025,0.3,0.7777777777777778,0.2222222222222222,0.3,0.946,27,0,55.74901986122131,0.3,0.9197932481385651,50.0,-123.43973730146588
10.0,0.1,0,AdaptiveLassoCV,adaptive_lasso_cv,True,261.3617509497179,-0.05276617408120221,0.0,0.0,0.0,0.0,0.0,1.0,0,0,46.76916146278381,,,,
10.0,0.1,1,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,118.97602059593025,0.6123272867276078,0.13186813186813187,0.3,0.9154929577464789,0.08450704225352113,0.3,0.858,71,0,48.440778732299805,0.3,0.46271778998030627,50.0,-126.59410247576702
10.0,0.1,1,AdaptiveLassoCV,adaptive_lasso_cv,True,312.13681182843663,-0.01706986120078202,0.08695652173913045,0.05,0.6666666666666666,0.3333333333333333,0.05,0.994,3,0,44.06431531906128,,,,
10.0,0.1,2,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,101.86407684190121,0.6320672667256753,0.16666666666666666,0.25,0.875,0.125,0.25,0.92,40,0,65.71309614181519,0.3,0.8117857913428244,50.0,-136.51260874109198
10.0,0.1,2,AdaptiveLassoCV,adaptive_lasso_cv,True,299.47835671804773,-0.08171490637265943,0.0,0.0,0.0,0.0,0.0,1.0,0,0,46.49357891082764,,,,
10.0,0.1,3,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,139.15407681725122,0.5393708725373052,0.22222222222222224,0.3,0.8235294117647058,0.17647058823529413,0.3,0.9319999999999999,34,0,52.87379288673401,0.3,1.1873768322450426,50.0,-137.4068187122842
10.0,0.1,3,AdaptiveLassoCV,adaptive_lasso_cv,True,306.5492540944311,-0.01474220998426512,0.0,0.0,0.0,0.0,0.0,1.0,0,0,45.055352449417114,,,,
10.0,0.1,4,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,117.75790302440406,0.6867227904616947,0.2745098039215686,0.35,0.7741935483870968,0.22580645161290322,0.35,0.938,31,0,41.98442006111145,0.3,0.7967675682861581,50.0,-102.35436883489656
10.0,0.1,4,AdaptiveLassoCV,adaptive_lasso_cv,True,376.5701663286106,-0.0018083531799508723,0.0,0.0,0.0,0.0,0.0,1.0,0,0,39.392860412597656,,,,
