experiment_id,experiment_name,family,sigma,avg_mse,avg_accuracy,avg_auc,avg_tpr,avg_fdr,avg_f1,avg_n_selected,avg_est_error,avg_time_seconds
exp1,高维成对相关稀疏回归,gaussian,0.5,5.1486089333353,nan,nan,0.9833333333333334,0.8221860463239773,0.29918869724967245,117.33333333333333,0.01977308187870358,1.7509794235229492
exp1,高维成对相关稀疏回归,gaussian,1.0,5.677833157411462,nan,nan,1.0,0.7825401719943811,0.3572188045872256,92.0,0.016179811598779306,1.3148527940114338
exp1,高维成对相关稀疏回归,gaussian,2.5,12.65753674746871,nan,nan,0.9166666666666666,0.7790985318398341,0.35584829816847025,83.33333333333333,0.022054377579892353,1.2011924584706624
