sigma,snr,repeat,model,algo,use_cv,mse,r2,f1,tpr,fdr,precision,recall,sparsity,n_selected,fold,train_time,best_gamma,best_alpha,best_lambda_ridge,cv_score
2.0,0.5,0,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,5.210727251398895,0.6929379485082193,0.7608939974457215,1.0,0.38325224826772814,0.6167477517322719,1.0,0.9672000000000001,16.4,2.0,5.821066761016846,1.0,0.10585482696411037,10.0,-5.114331610555705
2.0,0.5,1,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,4.543153414209984,0.7525713252552857,0.8561068561068561,1.0,0.24220142602495548,0.7577985739750446,1.0,0.9728,13.6,2.0,5.77645583152771,1.0,0.10455105954300725,10.0,-4.62785559938659
2.0,0.5,2,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,4.640245537031291,0.7567232175794554,0.7946343311860554,1.0,0.3252923976608187,0.6747076023391813,1.0,0.9687999999999999,15.6,2.0,5.430685949325562,1.0,0.10195847660639941,10.0,-4.4418239425141195
2.0,0.5,3,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,4.270903997271196,0.7635689196846573,0.7331478045763761,1.0,0.38557095078834214,0.614429049211658,1.0,0.9600000000000002,20.0,2.0,5.868536853790284,1.0,0.09064495756975063,7.4,-4.141129737178592
2.0,0.5,4,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,4.690715532517464,0.7393823697238842,0.8193352883675464,1.0,0.2952380952380952,0.7047619047619048,1.0,0.9704,14.8,2.0,5.852756690979004,1.0,0.09431406069156033,10.0,-5.040523154904567
2.0,0.5,5,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,4.416390523818497,0.7707089293428455,0.7478787878787878,1.0,0.38678085199824325,0.6132191480017568,1.0,0.9652,17.4,2.0,5.668805074691773,1.0,0.0922682388684464,10.0,-4.598864177945733
2.0,0.5,6,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,4.467209909236716,0.757765048395389,0.8344927536231884,1.0,0.2827838827838828,0.7172161172161172,1.0,0.9719999999999999,14.0,2.0,5.745559883117676,1.0,0.09712187171340816,8.1,-4.563133527644605
2.0,0.5,7,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,4.7731202516585265,0.7042167725125213,0.6631231671554252,1.0,0.4970826275174101,0.5029173724825899,1.0,0.9587999999999999,20.6,2.0,5.61257905960083,0.8,0.1072408178812991,10.0,-4.997399718955005
2.0,0.5,8,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,4.6099387878265885,0.7666754108118576,0.7663556885524848,1.0,0.36401098901098894,0.6359890109890111,1.0,0.966,17.0,2.0,5.5267524242401125,1.0,0.10171222525852337,10.0,-4.551867534575111
2.0,0.5,9,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,3.7625089263711318,0.7983009814899894,0.8807792207792208,1.0,0.20865800865800868,0.7913419913419913,1.0,0.9743999999999999,12.8,2.0,5.304689121246338,1.0,0.09572981673975532,8.1,-4.029338521652933
5.0,0.2,0,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,32.687567414786976,0.15894872516413885,0.48190475031241375,0.64,0.5496790312579787,0.45032096874202143,0.64,0.9580000000000002,21.0,2.0,6.917856073379516,0.5,0.5082361240533502,10.0,-31.87693707566794
5.0,0.2,1,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,31.428054448110924,0.1931825446878561,0.6017591333615674,0.74,0.4670488721804512,0.5329511278195488,0.74,0.9719999999999999,14.0,2.0,6.596974802017212,0.52,0.5591540153689999,10.0,-30.633122175866852
5.0,0.2,2,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,30.43136001336422,0.2622053281332997,0.4102147370004513,0.9,0.7270257106078001,0.2729742893921998,0.9,0.9259999999999999,37.0,2.0,6.606245136260986,0.38,0.41114176818466763,10.0,-29.22770682275757
5.0,0.2,3,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,28.381459408223385,0.2578781531788513,0.4540747867692948,0.8799999999999999,0.6708994708994709,0.3291005291005291,0.8799999999999999,0.9359999999999999,32.0,2.0,6.739749145507813,0.5799999999999998,0.3627921200502028,10.0,-27.34057408596261
5.0,0.2,4,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,30.829865109053724,0.24749453735695276,0.6404649104019419,0.7799999999999999,0.4493092872040242,0.550690712795976,0.7799999999999999,0.9707999999999999,14.6,2.0,6.895125246047973,0.45999999999999996,0.5352251473125214,10.0,-32.297478911438795
5.0,0.2,5,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,31.021202505040606,0.23229172503605203,0.5480028596497186,0.9199999999999999,0.585182258246088,0.41481774175391195,0.9199999999999999,0.9471999999999999,26.4,2.0,6.72863130569458,0.44000000000000006,0.4837150766871906,10.0,-31.510237159726746
5.0,0.2,6,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,30.38136978142983,0.22036627261063021,0.5411748671118987,0.7,0.5496556075503444,0.4503443924496556,0.7,0.968,16.0,2.0,6.324208068847656,0.5599999999999999,0.4960103470631375,10.0,-30.58576342617463
5.0,0.2,7,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,29.04936155415387,0.16816502870835695,0.4059069962295768,0.58,0.6406832298136647,0.35931677018633545,0.58,0.9616,19.2,2.0,6.879794931411743,0.5,0.48976498920387945,10.0,-28.91412079353778
5.0,0.2,8,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,31.743106466835208,0.21554367958595555,0.48213907067339956,0.9,0.6628950046391907,0.3371049953608093,0.9,0.942,29.0,2.0,6.355517339706421,0.42000000000000004,0.4506603247020914,10.0,-29.780795440599697
5.0,0.2,9,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,25.34397107004951,0.30611042929975935,0.6475113871635612,0.8200000000000001,0.4489044289044289,0.5510955710955712,0.8200000000000001,0.968,16.0,2.0,6.569135522842407,0.9400000000000001,0.35851019034647186,10.0,-26.418124558989984
10.0,0.1,0,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,123.62188835254219,-0.03985069627281903,0.09243243243243243,0.12,0.5177777777777777,0.08222222222222222,0.12,0.9815999999999999,9.2,2.0,7.091202020645142,0.38,1.6159343930533894,10.0,-118.12896640624913
10.0,0.1,1,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,109.56646471566516,0.023269232184049284,0.2857683982683982,0.26,0.4833333333333333,0.5166666666666666,0.26,0.9823999999999998,8.8,2.0,6.799466848373413,0.5199999999999999,1.4282923735965074,10.0,-109.82419482491976
10.0,0.1,2,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,118.47935380038798,-0.009785595529879277,0.22838923395445132,0.4,0.6104378531073447,0.18956214689265538,0.4,0.9544,22.8,2.0,6.841882038116455,0.42000000000000004,1.2734940902998027,10.0,-111.40829683451008
10.0,0.1,3,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,109.6585722881058,-0.025033022609678122,0.24743371943371945,0.32,0.590976430976431,0.20902356902356903,0.32,0.9728,13.6,2.0,6.992581224441528,0.5199999999999999,1.216103902727312,10.0,-101.97886211466886
10.0,0.1,4,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,121.41435944656942,0.010155685601346342,0.39776363986890295,0.30000000000000004,0.34444444444444444,0.6555555555555556,0.30000000000000004,0.9904,4.8,2.0,6.991308498382568,0.45999999999999996,1.4992771684865733,10.0,-119.48988553006504
10.0,0.1,5,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,115.57295178340641,-0.02215688654740644,0.08888888888888889,0.13999999999999999,0.32142857142857145,0.07857142857142857,0.13999999999999999,0.9827999999999999,8.6,2.0,6.826060962677002,0.38,1.6944643267432997,10.0,-112.11056927384564
10.0,0.1,6,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,111.14266254826973,0.018343837574338794,0.1836015325670498,0.18,0.783421052631579,0.21657894736842107,0.18,0.9812,9.4,2.0,6.586229658126831,0.5599999999999999,1.3519421785020953,10.0,-111.1058345612403
10.0,0.1,7,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,109.26219894982607,-0.04560774588562198,0.10901669758812615,0.14,0.33948717948717955,0.26051282051282054,0.14,0.9800000000000001,10.0,2.0,7.153431844711304,0.44000000000000006,1.58736716414795,10.0,-104.1402440946525
10.0,0.1,8,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,115.36592567245384,-0.015153730217401695,0.22910028567923302,0.27999999999999997,0.595906432748538,0.404093567251462,0.27999999999999997,0.9724,13.8,2.0,6.78008451461792,0.44000000000000006,1.3376117693444827,10.0,-112.31403757779427
10.0,0.1,9,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,98.56927934400647,0.024292450453478765,0.30421052631578954,0.30000000000000004,0.49111111111111116,0.3088888888888889,0.30000000000000004,0.9844000000000002,7.8,2.0,6.536415100097656,0.38,1.3616673197260982,10.0,-99.88851389673205
