model,f1_mean,f1_std,mse_mean,mse_std,tpr_mean,tpr_std,fdr_mean,fdr_std,precision_mean,precision_std,recall_mean,recall_std,r2_mean,r2_std,sparsity_mean,sparsity_std,n_selected_mean,n_selected_std
AdaptiveFlippedLassoCV,0.6585,0.2698,29.868,43.6819,0.806,0.303,0.3605,0.1867,0.5995,0.2362,0.806,0.303,0.575,0.3998,0.9697,0.0119,15.128,5.9523
