sigma,snr,repeat,model,algo,use_cv,mse,r2,f1,tpr,fdr,precision,recall,sparsity,n_selected,fold,train_time,best_gamma,best_alpha,best_lambda_ridge,cv_score
10.0,0.1,0,AFL-CV-EN (ElasticNet),adaptive_flipped_lasso_cv_en,True,102.59413693582829,0.4485509076573515,0.3243243243243243,0.3,0.6470588235294118,0.35294117647058826,0.3,0.966,17,0,13.235096216201782,0.5,0.6647839803939847,1.0,-124.21179786564366
10.0,0.1,0,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,116.13488399599079,0.37576865226746936,0.37499999999999994,0.3,0.5,0.5,0.3,0.976,12,0,516.0922224521637,0.5,2.043359717856944,,-129.4108050136362
10.0,0.1,1,AFL-CV-EN (ElasticNet),adaptive_flipped_lasso_cv_en,True,115.472935189053,0.3235399424292661,0.23255813953488372,0.25,0.782608695652174,0.21739130434782608,0.25,0.954,23,0,9.446948051452637,0.3,0.8095906785469936,1.0,-132.0815223161724
10.0,0.1,1,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,124.3851582225844,0.2713306269175789,0.23529411764705882,0.2,0.7142857142857143,0.2857142857142857,0.2,0.972,14,0,231.43701767921448,0.5,2.043359717856944,,-143.1173313260676
10.0,0.1,2,AFL-CV-EN (ElasticNet),adaptive_flipped_lasso_cv_en,True,114.55228308184363,0.2766908169785742,0.35714285714285715,0.25,0.375,0.625,0.25,0.984,8,0,10.194475412368774,1.0,0.5986192700057579,1.0,-126.67289987288862
10.0,0.1,2,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,105.59300561109482,0.33326173371184975,0.1764705882352941,0.15,0.7857142857142857,0.21428571428571427,0.15,0.972,14,0,266.96249413490295,0.5,2.043359717856944,,-134.8505437642631
10.0,0.1,3,AFL-CV-EN (ElasticNet),adaptive_flipped_lasso_cv_en,True,142.47734355308296,0.4299359948390139,0.4186046511627907,0.45,0.6086956521739131,0.391304347826087,0.45,0.954,23,0,6.368372440338135,0.5,0.47472564377283266,1.0,-118.6324862120554
10.0,0.1,3,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,157.77188410192142,0.3687412334479191,0.4117647058823529,0.35,0.5,0.5,0.35,0.972,14,0,223.58717107772827,0.5,2.043359717856944,,-129.3312981598638
10.0,0.1,4,AFL-CV-EN (ElasticNet),adaptive_flipped_lasso_cv_en,True,123.58906476881162,0.1982303410902485,0.35714285714285715,0.25,0.375,0.625,0.25,0.984,8,0,9.76748251914978,1.0,0.6166578393723056,1.0,-105.77059025310334
10.0,0.1,4,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,133.2763793951402,0.1353850160751915,0.23076923076923075,0.15,0.5,0.5,0.15,0.988,6,0,247.22937417030334,1.0,3.039195382313201,,-118.37191833928901
