mse,r2,f1,tpr,fdr,precision,recall,sparsity,n_selected,fold,train_time
2.5306311513520465,0.9884054373880065,0.21390374331550802,1.0,0.8802395209580839,0.11976047904191617,1.0,0.6659999999999999,167,0,0.08937811851501465
4.00775920567278,0.9794300673470839,0.22598870056497175,1.0,0.8726114649681529,0.12738853503184713,1.0,0.6859999999999999,157,1,0.08358621597290039
2.0624272637373884,0.9888465342263287,0.27397260273972607,1.0,0.8412698412698413,0.15873015873015872,1.0,0.748,126,2,0.08993816375732422
2.7502409989133754,0.9861594223334486,0.23668639053254437,1.0,0.8657718120805369,0.1342281879194631,1.0,0.702,149,3,0.0837857723236084
17.23705244929581,0.936415570556625,0.16,1.0,0.9130434782608695,0.08695652173913043,1.0,0.54,230,4,0.09415984153747559
