experiment_id,experiment_name,family,repeat,sigma,mse,accuracy,auc,tpr,fdr,f1,n_selected,est_error,time_seconds
exp1,高维成对相关稀疏回归,gaussian,1,0.5,0.6944033612816242,nan,nan,1.0,0.7101449275362319,0.449438202247191,69,0.0019193202333521939,2.5042901039123535
exp1,高维成对相关稀疏回归,gaussian,1,1.0,6.708912755510497,nan,nan,0.95,0.8137254901960784,0.3114754098360656,102,0.017171246725307118,1.2893462181091309
exp1,高维成对相关稀疏回归,gaussian,1,2.5,12.161228552318263,nan,nan,0.9,0.8085106382978723,0.3157894736842105,94,0.021680925283277176,1.0032639503479004
exp1,高维成对相关稀疏回归,gaussian,2,0.5,1.5759250136738843,nan,nan,1.0,0.8148148148148148,0.3125,108,0.006837626943961033,1.2333598136901855
exp1,高维成对相关稀疏回归,gaussian,2,1.0,3.0482599137405146,nan,nan,1.0,0.797979797979798,0.33613445378151263,99,0.011895687842852552,0.9484906196594238
exp1,高维成对相关稀疏回归,gaussian,2,2.5,12.409352943747892,nan,nan,0.9,0.8604651162790697,0.24161073825503357,129,0.028952696620800078,1.2053627967834473
exp1,高维成对相关稀疏回归,gaussian,3,0.5,4.278711544845076,nan,nan,1.0,0.84251968503937,0.272108843537415,127,0.016690223057430648,1.2667920589447021
exp1,高维成对相关稀疏回归,gaussian,3,1.0,4.931422481990545,nan,nan,1.0,0.7619047619047619,0.38461538461538464,84,0.013992225039698538,1.0179200172424316
exp1,高维成对相关稀疏回归,gaussian,3,2.5,11.707378609098287,nan,nan,0.95,0.7888888888888889,0.34545454545454546,90,0.016439433798960037,1.2889904975891113
