sigma,snr,repeat,model,algo,use_cv,mse,r2,f1,tpr,fdr,precision,recall,sparsity,n_selected,fold,train_time,best_gamma,best_alpha,best_lambda_ridge,cv_score
0.5,2.0,0,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,0.27117731784172194,0.9981708618202374,0.8333333333333333,1.0,0.2857142857142857,0.7142857142857143,1.0,0.944,28,0,3.305805206298828,1.0,0.006857782736016129,1.0,-1.2697062318284076
0.5,2.0,1,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,0.6472980782067439,0.994962088203911,0.5970149253731344,1.0,0.574468085106383,0.425531914893617,1.0,0.906,47,0,3.2461371421813965,0.3,0.022001223274901737,1.0,-0.5388000137149638
0.5,2.0,2,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,0.3032875316151713,0.9974329999194619,1.0,1.0,0.0,1.0,1.0,0.96,20,0,4.699599504470825,1.0,0.015121251568847525,1.0,-0.8526342117307143
0.5,2.0,3,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,0.6005218438033456,0.9967199460341511,1.0,1.0,0.0,1.0,1.0,0.96,20,0,3.767717123031616,1.0,0.015422822782467783,1.0,-0.4024685251751786
0.5,2.0,4,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,0.4005830654762642,0.9968902554035319,0.851063829787234,1.0,0.25925925925925924,0.7407407407407407,1.0,0.946,27,0,4.238789319992065,1.0,0.005231063307217389,1.0,-0.9383898159482348
1.0,1.0,0,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,0.9153461520651145,0.9938313305133855,0.9302325581395349,1.0,0.13043478260869565,0.8695652173913043,1.0,0.954,23,0,4.835867404937744,1.0,0.024956477743359705,5.0,-2.2483924094817493
1.0,1.0,1,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,1.4191891564534367,0.988946110323475,0.6779661016949152,1.0,0.48717948717948717,0.5128205128205128,1.0,0.922,39,0,6.372746467590332,0.3,0.056867967660814776,10.0,-1.5640604248653007
1.0,1.0,2,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,1.1475617565573504,0.9903654561541291,1.0,1.0,0.0,1.0,1.0,0.96,20,0,7.022390127182007,1.0,0.03866704332999768,10.0,-1.7659563210002927
1.0,1.0,3,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,1.9122910758763938,0.9896880623810566,1.0,1.0,0.0,1.0,1.0,0.96,20,0,7.518758535385132,1.0,0.040044615183406046,10.0,-1.3015047311636034
1.0,1.0,4,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,1.396594973672279,0.9890492702248325,1.0,1.0,0.0,1.0,1.0,0.96,20,0,6.238376140594482,1.0,0.02573422870938576,5.0,-1.6071181731796298
2.0,0.5,0,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,3.548976710270048,0.9763297528286714,0.9523809523809523,1.0,0.09090909090909091,0.9090909090909091,1.0,0.956,22,0,6.304678440093994,1.0,0.06708854745741642,50.0,-6.15773178343579
2.0,0.5,1,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,4.553388961394817,0.9648550423418728,0.7547169811320755,1.0,0.3939393939393939,0.6060606060606061,1.0,0.9339999999999999,33,0,5.763787269592285,1.0,0.04054721267280517,50.0,-5.713560616570026
2.0,0.5,2,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,4.523692198163374,0.9630000677034641,0.9500000000000001,0.95,0.05,0.95,0.95,0.96,20,0,6.19938850402832,1.0,0.07245186595708772,50.0,-5.4948242261545115
2.0,0.5,3,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,7.013447938440332,0.9635226700850588,0.9523809523809523,1.0,0.09090909090909091,0.9090909090909091,1.0,0.956,22,0,5.295442581176758,1.0,0.07578410449185337,50.0,-5.070418278012625
2.0,0.5,4,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,5.3390905765421035,0.9578307971943985,0.975609756097561,1.0,0.047619047619047616,0.9523809523809523,1.0,0.958,21,0,4.89204216003418,1.0,0.04907610386556723,50.0,-4.529323769666471
5.0,0.2,0,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,22.81314135718122,0.8616082733117791,0.7777777777777777,0.7,0.125,0.875,0.7,0.968,16,0,7.508606195449829,1.0,0.3297160998598921,50.0,-32.602772194409546
5.0,0.2,1,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,26.7175547820438,0.8144708588594439,0.5957446808510639,0.7,0.48148148148148145,0.5185185185185185,0.7,0.946,27,0,8.350106716156006,1.0,0.1982419456480101,50.0,-32.750212314225756
5.0,0.2,2,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,28.546781860804693,0.7983680499050021,0.75,0.75,0.25,0.75,0.75,0.96,20,0,9.384222269058228,1.0,0.2524489550441934,50.0,-32.3742400450389
5.0,0.2,3,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,42.41132203183245,0.8152430654701023,0.7222222222222223,0.65,0.1875,0.8125,0.65,0.968,16,0,8.111567258834839,1.0,0.373878273348831,50.0,-29.698586844743392
5.0,0.2,4,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,34.053291925319925,0.7513469352324164,0.8108108108108107,0.75,0.11764705882352941,0.8823529411764706,0.75,0.966,17,0,6.909386873245239,1.0,0.18022372821193072,50.0,-25.202735244612057
10.0,0.1,0,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,85.76472924898013,0.6169851885966353,0.6666666666666667,0.55,0.15384615384615385,0.8461538461538461,0.55,0.974,13,0,12.408245325088501,0.5,1.1718936480586732,50.0,-124.48041662884525
10.0,0.1,1,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,102.14279768801798,0.5005793002915666,0.41666666666666663,0.5,0.6428571428571429,0.35714285714285715,0.5,0.944,28,0,12.032830715179443,0.3,1.0032104070513728,50.0,-127.97879342366771
