experiment_id,experiment_name,family,sigma,avg_mse,avg_accuracy,avg_auc,avg_tpr,avg_fdr,avg_f1,avg_n_selected,avg_est_error,avg_time_seconds
exp1,高维成对相关稀疏回归,gaussian,0.5,0.39143855608185535,nan,nan,1.0,0.6226772725412529,0.5450256364461709,54.333333333333336,0.0008861002049422523,1.3382258415222168
exp1,高维成对相关稀疏回归,gaussian,1.0,1.6553967995529284,nan,nan,1.0,0.6455409356725146,0.5223665223665224,57.0,0.0018508686692260605,0.9113523165384928
exp1,高维成对相关稀疏回归,gaussian,2.5,10.289828511916161,nan,nan,1.0,0.6891025641025642,0.4743230625583566,64.33333333333333,0.011087878036389566,0.9064692656199137
