sigma,snr,repeat,model,algo,use_cv,mse,r2,f1,tpr,fdr,precision,recall,sparsity,n_selected,fold,train_time,best_gamma,best_alpha,best_lambda_ridge,cv_score
1.0,1.0,0,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,1.0110705837587597,-0.11419548212654558,0.0,0.0,0.2,0.0,0.0,0.9966000000000002,3.4,2.0,40.261529493331906,0.5,0.1677125090473172,10.0,-0.9850801976262986
1.0,1.0,1,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,1.77022854210507,-0.8947750909580774,0.0,0.0,0.6,0.0,0.0,0.9802,19.8,2.0,51.84044132232666,0.6,0.1253351839657971,10.0,-1.723520180345266
1.0,1.0,2,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,1.0923992724330724,-0.011985263748823805,0.0,0.0,0.4,0.0,0.0,0.9969999999999999,3.0,2.0,34.33755950927734,0.8,0.17897474819769038,10.0,-1.0927189685476715
1.0,1.0,3,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,1.366537270698833,-0.3981928230704117,0.0,0.0,0.4,0.0,0.0,0.9994,0.6,2.0,44.72642149925232,1.1,0.175119697558314,10.0,-1.3628293491929824
1.0,1.0,4,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,1.7246580068270059,-0.8255942561136003,0.0,0.0,0.4,0.0,0.0,0.992,8.0,2.0,46.94811825752258,0.6,0.15216059326447745,10.0,-1.6950324452391399
1.0,1.0,5,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,1.5100003688981525,-0.557138000029079,0.01818181818181818,0.02,0.3833333333333333,0.016666666666666666,0.02,0.9949999999999999,5.0,2.0,47.00850849151611,0.5,0.17258811046656042,10.0,-1.5029627937845684
1.0,1.0,6,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,1.703351858197052,-0.45713253672387155,0.0,0.0,0.6,0.0,0.0,0.9978,2.2,2.0,40.410688638687134,0.5,0.19117532950918442,10.0,-1.6894622937549144
1.0,1.0,7,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,1.3175848084465227,-0.3111969379460962,0.013333333333333332,0.01,0.9800000000000001,0.02,0.01,0.9966000000000002,3.4,2.0,38.808341073989865,1.2,0.16745315384201578,10.0,-1.303664930460814
1.0,1.0,8,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,2.626039044582965,-1.4691820144051948,0.008163265306122448,0.01,0.7931034482758621,0.006896551724137931,0.01,0.9924,7.6,2.0,47.88212161064148,1.1,0.1551004710880562,10.0,-2.5942720965083876
1.0,1.0,9,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,1.3205385782462646,-0.3859243691593446,0.0,0.0,0.6,0.0,0.0,0.9962,3.8,2.0,39.8611376285553,1.0,0.16357753678241185,10.0,-1.3251088323686506
