sigma,snr,model,f1_mean,f1_std,mse_mean,mse_std,tpr_mean,tpr_std,fdr_mean,fdr_std,precision_mean,precision_std,recall_mean,recall_std,r2_mean,r2_std
1.0,1.0,AdaptiveFlippedLassoCV,0.0041,0.0071,1.5451,0.4578,0.004,0.007,0.4554,0.1613,0.0046,0.0082,0.004,0.007,-0.5434,0.4249
