sigma,snr,repeat,model,algo,use_cv,mse,r2,f1,tpr,fdr,precision,recall,sparsity,n_selected,fold,train_time,best_gamma,best_alpha,best_lambda_ridge,cv_score
0.5,2.0,0,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,0.27911508685201125,0.9987350757568452,0.9090909090909091,1.0,0.16666666666666666,0.8333333333333334,1.0,0.952,24,0,13.509915828704834,1.0,0.01905907636755612,10.0,-0.39174221377200713
0.5,2.0,0,AdaptiveLassoCV,adaptive_lasso_cv,True,220.59997088850955,0.0002609519847439623,0.4,0.25,0.0,1.0,0.25,0.99,5,0,14.138726949691772,,,,
0.5,2.0,1,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,0.3752574175047622,0.9979650350185679,0.975609756097561,1.0,0.047619047619047616,0.9523809523809523,1.0,0.958,21,0,11.498547792434692,1.0,0.033766418710050705,5.0,-0.46542999950998754
0.5,2.0,1,AdaptiveLassoCV,adaptive_lasso_cv,True,185.22274222505987,-0.004435293242482041,0.4,0.25,0.0,1.0,0.25,0.99,5,0,13.961628198623657,,,,
0.5,2.0,2,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,0.5408306571266965,0.9974819300432435,1.0,1.0,0.0,1.0,1.0,0.96,20,0,9.965360879898071,1.0,0.025060770878476767,1.0,-0.7835636317661308
0.5,2.0,2,AdaptiveLassoCV,adaptive_lasso_cv,True,213.79473476355605,0.004586571735868961,0.4,0.25,0.0,1.0,0.25,0.99,5,0,13.497016906738281,,,,
0.5,2.0,3,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,0.6987358810579758,0.996520662286286,0.9523809523809523,1.0,0.09090909090909091,0.9090909090909091,1.0,0.956,22,0,11.781629800796509,1.0,0.044301402066904166,5.0,-1.2285316671456754
0.5,2.0,3,AdaptiveLassoCV,adaptive_lasso_cv,True,182.6698371412478,0.09040014867819157,0.5714285714285715,0.4,0.0,1.0,0.4,0.984,8,0,13.51992392539978,,,,
0.5,2.0,4,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,0.8034523245913462,0.9967269228723213,0.9090909090909091,1.0,0.16666666666666666,0.8333333333333334,1.0,0.952,24,0,10.114485740661621,0.5,0.06270214515102833,10.0,-0.4678307225988233
0.5,2.0,4,AdaptiveLassoCV,adaptive_lasso_cv,True,226.8656294643652,0.0758024090179682,0.5185185185185185,0.35,0.0,1.0,0.35,0.986,7,0,12.950700759887695,,,,
2.0,0.5,0,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,4.660301006806829,0.978298827113985,0.7142857142857143,1.0,0.4444444444444444,0.5555555555555556,1.0,0.928,36,0,18.924039125442505,0.7,0.12818427251767564,50.0,-6.107053737182125
2.0,0.5,0,AdaptiveLassoCV,adaptive_lasso_cv,True,212.77384591189553,0.009196614336256181,0.33333333333333337,0.2,0.0,1.0,0.2,0.992,4,0,22.127371311187744,,,,
2.0,0.5,1,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,5.68964089544819,0.9704916897070225,0.39215686274509803,1.0,0.7560975609756098,0.24390243902439024,1.0,0.836,82,0,19.33357858657837,0.5,0.06399718830734548,50.0,-6.387689716393737
2.0,0.5,1,AdaptiveLassoCV,adaptive_lasso_cv,True,192.15298633275194,0.003432721217029311,0.4615384615384615,0.3,0.0,1.0,0.3,0.988,6,0,22.574556589126587,,,,
2.0,0.5,2,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,5.891410556539793,0.9725628650235615,0.49382716049382713,1.0,0.6721311475409836,0.32786885245901637,1.0,0.878,61,0,19.039798974990845,0.3,0.16882794751891272,50.0,-7.323330030237377
2.0,0.5,2,AdaptiveLassoCV,adaptive_lasso_cv,True,211.0859220508168,0.016942907075922387,0.33333333333333337,0.2,0.0,1.0,0.2,0.992,4,0,21.20156955718994,,,,
2.0,0.5,3,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,6.399195723339394,0.9680046797651503,0.7142857142857143,1.0,0.4444444444444444,0.5555555555555556,1.0,0.928,36,0,19.732094526290894,0.7,0.11665419893523069,50.0,-7.77189426958113
2.0,0.5,3,AdaptiveLassoCV,adaptive_lasso_cv,True,183.94092373351924,0.08031430611145063,0.5185185185185185,0.35,0.0,1.0,0.35,0.986,7,0,22.329951763153076,,,,
2.0,0.5,4,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,5.7727674260329955,0.9771787272338591,0.8,1.0,0.3333333333333333,0.6666666666666666,1.0,0.94,30,0,16.575011014938354,1.0,0.08579903499067236,50.0,-4.701951554636788
2.0,0.5,4,AdaptiveLassoCV,adaptive_lasso_cv,True,236.23045545155043,0.06611868075304961,0.4,0.25,0.0,1.0,0.25,0.99,5,0,18.55706024169922,,,,
10.0,0.1,0,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,92.98332049375146,0.625462814608992,0.25531914893617025,0.3,0.7777777777777778,0.2222222222222222,0.3,0.946,27,0,57.642804861068726,0.3,0.9197932481385651,50.0,-123.43973730146588
10.0,0.1,0,AdaptiveLassoCV,adaptive_lasso_cv,True,261.3617509497179,-0.05276617408120221,0.0,0.0,0.0,0.0,0.0,1.0,0,0,44.01001310348511,,,,
10.0,0.1,1,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,118.97602059593025,0.6123272867276078,0.13186813186813187,0.3,0.9154929577464789,0.08450704225352113,0.3,0.858,71,0,48.92882537841797,0.3,0.46271778998030627,50.0,-126.59410247576702
10.0,0.1,1,AdaptiveLassoCV,adaptive_lasso_cv,True,312.13681182843663,-0.01706986120078202,0.08695652173913045,0.05,0.6666666666666666,0.3333333333333333,0.05,0.994,3,0,41.96839904785156,,,,
10.0,0.1,2,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,101.86407684190121,0.6320672667256753,0.16666666666666666,0.25,0.875,0.125,0.25,0.92,40,0,64.53510189056396,0.3,0.8117857913428244,50.0,-136.51260874109198
10.0,0.1,2,AdaptiveLassoCV,adaptive_lasso_cv,True,299.47835671804773,-0.08171490637265943,0.0,0.0,0.0,0.0,0.0,1.0,0,0,45.14371848106384,,,,
