sigma,snr,repeat,model,algo,use_cv,mse,r2,f1,tpr,fdr,precision,recall,sparsity,n_selected,fold,train_time,best_gamma,best_alpha,best_lambda_ridge,cv_score
0.5,2.0,0,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,0.6792881161370992,0.755568388071622,0.23529411764705882,1.0,0.8666666666666667,0.13333333333333333,1.0,0.7,150,0,21.63590359687805,0.3,0.004160371009153528,50.0,-1.7054115970871575
0.5,2.0,1,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,2.5331655423738813,-0.06440121028848789,0.1951219512195122,0.2,0.8095238095238095,0.19047619047619047,0.2,0.958,21,0,20.2536461353302,1.0,0.022288562440376893,50.0,-1.6939246915242656
0.5,2.0,2,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,2.273760337190657,0.08196009529503478,0.24999999999999997,0.15,0.25,0.75,0.15,0.992,4,0,20.929376125335693,1.0,0.05600573455305345,50.0,-2.0051850074720265
0.5,2.0,3,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,1.8233145492751677,0.502332883440602,0.3055555555555555,0.55,0.7884615384615384,0.21153846153846154,0.55,0.896,52,0,19.39435648918152,1.0,0.008956657057983241,50.0,-1.909531091856289
0.5,2.0,4,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,2.3136950097150817,0.401544511302528,0.4074074074074075,0.55,0.6764705882352942,0.3235294117647059,0.55,0.9319999999999999,34,0,18.044742822647095,1.0,0.0156372270452524,50.0,-1.820864046266688
1.0,1.0,0,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,2.787260735450009,0.18813330533320616,0.125,0.1,0.8333333333333334,0.16666666666666666,0.1,0.976,12,0,29.793742179870605,0.3,0.13055594497691084,50.0,-3.073338863927064
1.0,1.0,1,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,3.083129720517593,-0.04553090785396008,0.18181818181818185,0.15,0.7692307692307693,0.23076923076923078,0.15,0.974,13,0,24.37738013267517,1.0,0.04348960356463436,50.0,-2.5052667928674777
1.0,1.0,2,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,3.0200212992187363,0.03718093714863091,0.23076923076923075,0.15,0.5,0.5,0.15,0.988,6,0,22.773609161376953,0.3,0.14802907926505415,50.0,-2.837408246698776
1.0,1.0,3,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,3.478270672835594,0.3032657945681677,0.18181818181818182,0.1,0.0,1.0,0.1,0.996,2,0,25.11189556121826,1.0,0.10844274503792364,50.0,-3.1728056168008054
1.0,1.0,4,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,2.672326264455444,0.35091976520122625,0.3404255319148936,0.4,0.7037037037037037,0.2962962962962963,0.4,0.946,27,0,24.38620901107788,1.0,0.028188103097781313,50.0,-2.6266482542463128
2.0,0.5,0,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,5.349922696620553,0.11201133037143751,0.20689655172413793,0.15,0.6666666666666666,0.3333333333333333,0.15,0.982,9,0,43.51238512992859,1.0,0.11788675238730088,50.0,-6.377881054273811
2.0,0.5,1,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,5.573247320130972,-0.02201797371289449,0.06896551724137932,0.05,0.8888888888888888,0.1111111111111111,0.05,0.982,9,0,33.37122082710266,0.5,0.16505429711691788,50.0,-5.981658317824723
2.0,0.5,2,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,5.846778344704903,-0.027810264228805615,0.2,0.15,0.7,0.3,0.15,0.98,10,0,31.19742250442505,0.3,0.21108499522263705,50.0,-6.3346102136573
