sigma,snr,repeat,model,algo,use_cv,mse,r2,f1,tpr,fdr,precision,recall,sparsity,n_selected,selection_f1,selection_accuracy,fold,train_time,best_alpha,best_lambda_ridge,sign_accuracy,best_gamma,cv_score
0.5,2.0,18,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,0.531205933261678,0.9974348917483818,1.0,1.0,0.0,1.0,1.0,0.96,20,1.0,1.0,0,3.9758174419403076,0.15749835894904154,100.0,1.0,,
0.5,2.0,19,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,0.43773235081693695,0.9982978736397495,1.0,1.0,0.0,1.0,1.0,0.96,20,1.0,1.0,0,3.423234701156616,0.12349442436975151,10.0,1.0,,
1.0,1.0,0,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,1.0951253254317748,0.9949824773369621,0.888888888888889,1.0,0.2,0.8,1.0,0.95,25,0.888888888888889,0.99,0,4.963952541351318,0.06741522042455761,100.0,1.0,,
1.0,1.0,1,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,1.0741264530119006,0.9942484029696094,0.975609756097561,1.0,0.047619047619047616,0.9523809523809523,1.0,0.958,21,0.975609756097561,0.998,0,3.066317558288574,0.09651837369638851,10.0,1.0,,
1.0,1.0,2,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,1.4074204508790742,0.9934340229257337,1.0,1.0,0.0,1.0,1.0,0.96,20,1.0,1.0,0,3.8128135204315186,0.13916186771767247,10.0,1.0,,
1.0,1.0,3,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,2.119394161360552,0.9893951036108882,0.9523809523809523,1.0,0.09090909090909091,0.9090909090909091,1.0,0.956,22,0.9523809523809523,0.996,0,3.908240795135498,0.20789238654851266,10.0,1.0,,
1.0,1.0,4,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,1.4273252392501006,0.9942311878539312,0.9302325581395349,1.0,0.13043478260869565,0.8695652173913043,1.0,0.954,23,0.9302325581395349,0.994,0,3.149998188018799,0.10590644158143883,10.0,1.0,,
1.0,1.0,5,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,2.1030161859103753,0.9904109481286493,1.0,1.0,0.0,1.0,1.0,0.96,20,1.0,1.0,0,4.307661294937134,0.1843079311990731,0.1,1.0,,
1.0,1.0,6,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,1.1410616420587723,0.9938507068434423,0.975609756097561,1.0,0.047619047619047616,0.9523809523809523,1.0,0.958,21,0.975609756097561,0.998,0,4.239428997039795,0.09254726859706128,100.0,1.0,,
1.0,1.0,7,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,1.5502407767022535,0.9940361090309995,0.975609756097561,1.0,0.047619047619047616,0.9523809523809523,1.0,0.958,21,0.975609756097561,0.998,0,3.8061015605926514,0.15394683609304613,10.0,1.0,,
1.0,1.0,8,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,1.6149769816706576,0.9902615499728484,0.975609756097561,1.0,0.047619047619047616,0.9523809523809523,1.0,0.958,21,0.975609756097561,0.998,0,4.09016489982605,0.12412933899203014,100.0,1.0,,
1.0,1.0,9,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,1.4902677697553217,0.9934174931377475,0.975609756097561,1.0,0.047619047619047616,0.9523809523809523,1.0,0.958,21,0.975609756097561,0.998,0,3.195115804672241,0.08166053281022946,10.0,1.0,,
1.0,1.0,10,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,1.3120848488327503,0.9887761912677293,0.9523809523809523,1.0,0.09090909090909091,0.9090909090909091,1.0,0.956,22,0.9523809523809523,0.996,0,3.565704345703125,0.08333292962408491,0.1,1.0,,
1.0,1.0,11,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,2.4291095767944393,0.988482103905615,1.0,1.0,0.0,1.0,1.0,0.96,20,1.0,1.0,0,4.357867240905762,0.21893610795857338,10.0,1.0,,
1.0,1.0,12,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,1.1685508623644993,0.9948672247253316,0.975609756097561,1.0,0.047619047619047616,0.9523809523809523,1.0,0.958,21,0.975609756097561,0.998,0,5.437208890914917,0.14926585908375364,10.0,1.0,,
1.0,1.0,13,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,1.1660180369925368,0.9949055484953274,0.9302325581395349,1.0,0.13043478260869565,0.8695652173913043,1.0,0.954,23,0.9302325581395349,0.994,0,3.5595145225524902,0.07654186551022982,10.0,1.0,,
1.0,1.0,14,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,1.021446833145338,0.9949951718392821,0.9090909090909091,1.0,0.16666666666666666,0.8333333333333334,1.0,0.952,24,0.9090909090909091,0.992,0,3.2014386653900146,0.06371454815464947,10.0,1.0,,
1.0,1.0,15,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,1.5645236051146343,0.9902352516924634,0.975609756097561,1.0,0.047619047619047616,0.9523809523809523,1.0,0.958,21,0.975609756097561,0.998,0,5.060991048812866,0.16262717923386338,0.1,1.0,,
1.0,1.0,16,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,1.7487133545004354,0.9930690460968955,0.975609756097561,1.0,0.047619047619047616,0.9523809523809523,1.0,0.958,21,0.975609756097561,0.998,0,4.625016450881958,0.09398165917041645,0.1,1.0,,
1.0,1.0,17,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,1.499202637724056,0.9918127906557354,0.975609756097561,1.0,0.047619047619047616,0.9523809523809523,1.0,0.958,21,0.975609756097561,0.998,0,4.900256156921387,0.07353997464427736,0.1,1.0,,
1.0,1.0,18,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,1.4812136978963522,0.992879496084624,0.975609756097561,1.0,0.047619047619047616,0.9523809523809523,1.0,0.958,21,0.975609756097561,0.998,0,3.9956629276275635,0.16687549869303178,100.0,1.0,,
1.0,1.0,19,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,1.3807180813210378,0.9946586918430184,1.0,1.0,0.0,1.0,1.0,0.96,20,1.0,1.0,0,3.831815242767334,0.10245304269543377,10.0,1.0,,
2.0,0.5,0,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,4.825959817347548,0.9775274197558799,0.851063829787234,1.0,0.25925925925925924,0.7407407407407407,1.0,0.946,27,0.851063829787234,0.986,0,4.26404333114624,0.1292990898677496,100.0,1.0,,
2.0,0.5,1,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,5.0922443347949224,0.9735899806894669,0.7547169811320755,1.0,0.3939393939393939,0.6060606060606061,1.0,0.9339999999999999,33,0.7547169811320755,0.974,0,4.149518966674805,0.1856307344256333,100.0,1.0,,
2.0,0.5,2,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,5.686636533277914,0.9735165267081419,0.8,1.0,0.3333333333333333,0.6666666666666666,1.0,0.94,30,0.8,0.98,0,4.217805862426758,0.18423855240186343,100.0,1.0,,
2.0,0.5,3,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,7.1377377621196025,0.9643120455562155,0.888888888888889,1.0,0.2,0.8,1.0,0.95,25,0.888888888888889,0.99,0,4.032876968383789,0.1743837635250553,100.0,1.0,,
2.0,0.5,4,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,5.692627799685265,0.9774955403214626,0.8163265306122449,1.0,0.3103448275862069,0.6896551724137931,1.0,0.942,29,0.8163265306122449,0.982,0,5.7335426807403564,0.16073273216706352,100.0,1.0,,
2.0,0.5,5,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,6.454438843863802,0.9705592841173394,0.8333333333333333,1.0,0.2857142857142857,0.7142857142857143,1.0,0.944,28,0.8333333333333333,0.984,0,4.290752649307251,0.1694959531967464,100.0,1.0,,
2.0,0.5,6,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,4.87793801931541,0.974016051993362,0.8163265306122449,1.0,0.3103448275862069,0.6896551724137931,1.0,0.942,29,0.8163265306122449,0.982,0,4.961156368255615,0.1791034598322277,100.0,1.0,,
2.0,0.5,7,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,5.909663752418339,0.9780219712811591,0.9090909090909091,1.0,0.16666666666666666,0.8333333333333334,1.0,0.952,24,0.9090909090909091,0.992,0,4.236384153366089,0.15598259105081178,10.0,1.0,,
2.0,0.5,8,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,6.506333934024978,0.9626468512850894,0.8260869565217392,0.95,0.2692307692307692,0.7307692307692307,0.95,0.948,26,0.8260869565217392,0.984,0,4.443486213684082,0.2187594876345022,100.0,1.0,,
2.0,0.5,9,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,5.934174528009908,0.9739875707907097,0.9090909090909091,1.0,0.16666666666666666,0.8333333333333334,1.0,0.952,24,0.9090909090909091,0.992,0,3.7983005046844482,0.13046518133195215,100.0,1.0,,
2.0,0.5,10,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,5.542674342046641,0.9537562187733681,0.8695652173913044,1.0,0.23076923076923078,0.7692307692307693,1.0,0.948,26,0.8695652173913044,0.988,0,4.1402201652526855,0.16085283171954046,100.0,1.0,,
2.0,0.5,11,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,7.980348184501842,0.962755794945013,0.9523809523809523,1.0,0.09090909090909091,0.9090909090909091,1.0,0.956,22,0.9523809523809523,0.996,0,3.4455111026763916,0.22109285696326342,10.0,1.0,,
2.0,0.5,12,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,5.238731269771463,0.9776372828719322,0.9302325581395349,1.0,0.13043478260869565,0.8695652173913043,1.0,0.954,23,0.9302325581395349,0.994,0,3.9115536212921143,0.2398143631132061,100.0,1.0,,
2.0,0.5,13,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,4.675974496982537,0.9801974021294256,0.7017543859649124,1.0,0.4594594594594595,0.5405405405405406,1.0,0.926,37,0.7017543859649124,0.966,0,3.7312886714935303,0.14757959724697572,100.0,1.0,,
2.0,0.5,14,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,4.241203576089654,0.9791151544870995,0.7450980392156863,0.95,0.3870967741935484,0.6129032258064516,0.95,0.938,31,0.7450980392156863,0.974,0,4.5371129512786865,0.10189588389284061,100.0,1.0,,
2.0,0.5,15,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,6.36462726529182,0.9612010919642803,0.8372093023255814,0.9,0.21739130434782608,0.782608695652174,0.9,0.954,23,0.8372093023255814,0.986,0,4.754693031311035,0.18724337215349363,10.0,1.0,,
2.0,0.5,16,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,7.82079364793085,0.9692763989236896,0.8333333333333333,1.0,0.2857142857142857,0.7142857142857143,1.0,0.944,28,0.8333333333333333,0.984,0,4.1197919845581055,0.17043212794099127,100.0,1.0,,
2.0,0.5,17,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,6.236629351931053,0.9668364462895624,0.7692307692307693,1.0,0.375,0.625,1.0,0.9359999999999999,32,0.7692307692307693,0.976,0,3.877708673477173,0.1233147261748299,100.0,1.0,,
2.0,0.5,18,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,5.741734152764631,0.9728301876067256,0.851063829787234,1.0,0.25925925925925924,0.7407407407407407,1.0,0.946,27,0.851063829787234,0.986,0,4.056109428405762,0.16592997808579732,100.0,1.0,,
2.0,0.5,19,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,5.520950620157,0.9789989806300246,0.7547169811320755,1.0,0.3939393939393939,0.6060606060606061,1.0,0.9339999999999999,33,0.7547169811320755,0.974,0,4.0465381145477295,0.10272406785742555,100.0,1.0,,
3.0,0.33,0,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,12.063489653983074,0.943350247058136,0.64,0.8,0.4666666666666667,0.5333333333333333,0.8,0.94,30,0.64,0.964,0,4.195037841796875,0.2259586317895025,100.0,1.0,,
3.0,0.33,1,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,12.015963822059557,0.9401293804328663,0.523076923076923,0.85,0.6222222222222222,0.37777777777777777,0.85,0.91,45,0.523076923076923,0.938,0,4.681044340133667,0.15454324813277812,100.0,1.0,,
3.0,0.33,2,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,15.10563087971522,0.9303053941712636,0.5185185185185185,0.7,0.5882352941176471,0.4117647058823529,0.7,0.9319999999999999,34,0.5185185185185185,0.948,0,4.602949142456055,0.2927869483674242,100.0,1.0,,
3.0,0.33,3,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,15.504707264782656,0.9236068712484093,0.7826086956521738,0.9,0.3076923076923077,0.6923076923076923,0.9,0.948,26,0.7826086956521738,0.98,0,4.6515350341796875,0.2555948496586306,100.0,1.0,,
3.0,0.33,4,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,13.280124563421113,0.949054868652679,0.7450980392156863,0.95,0.3870967741935484,0.6129032258064516,0.95,0.938,31,0.7450980392156863,0.974,0,3.8501884937286377,0.21394642961922683,100.0,1.0,,
3.0,0.33,5,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,15.50712315911891,0.9300325301368679,0.5714285714285714,0.8,0.5555555555555556,0.4444444444444444,0.8,0.928,36,0.5714285714285714,0.952,0,4.814645528793335,0.18773526757992298,100.0,1.0,,
3.0,0.33,6,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,13.16069063174117,0.9314473307441672,0.6538461538461537,0.85,0.46875,0.53125,0.85,0.9359999999999999,32,0.6538461538461537,0.964,0,4.549925804138184,0.3124547927473369,100.0,1.0,,
3.0,0.33,7,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,13.5790398790641,0.9515380414369103,0.7916666666666667,0.95,0.32142857142857145,0.6785714285714286,0.95,0.944,28,0.7916666666666667,0.98,0,3.7492449283599854,0.18371645863304056,100.0,1.0,,
3.0,0.33,8,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,15.062735728364036,0.9184921844425785,0.7391304347826088,0.85,0.34615384615384615,0.6538461538461539,0.85,0.948,26,0.7391304347826088,0.976,0,4.577733993530273,0.3855037691361829,100.0,1.0,,
3.0,0.33,9,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,14.081578720165096,0.939154234072277,0.8095238095238095,0.85,0.22727272727272727,0.7727272727272727,0.85,0.956,22,0.8095238095238095,0.984,0,5.665390968322754,0.22875793581913004,100.0,1.0,,
3.0,0.33,10,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,12.957913401326854,0.8962273887819945,0.7441860465116279,0.8,0.30434782608695654,0.6956521739130435,0.8,0.954,23,0.7441860465116279,0.978,0,4.506145715713501,0.2593266862579801,100.0,1.0,,
3.0,0.33,11,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,19.618809910104407,0.9108735476140228,0.7906976744186046,0.85,0.2608695652173913,0.7391304347826086,0.85,0.954,23,0.7906976744186046,0.982,0,3.9204142093658447,0.32389695312618577,100.0,1.0,,
3.0,0.33,12,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,14.16281462173106,0.9415790009488093,0.7727272727272727,0.85,0.2916666666666667,0.7083333333333334,0.85,0.952,24,0.7727272727272727,0.98,0,3.9766483306884766,0.4145229986241254,100.0,1.0,,
3.0,0.33,13,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,13.668059307950863,0.9442427791861917,0.5098039215686274,0.65,0.5806451612903226,0.41935483870967744,0.65,0.938,31,0.5098039215686274,0.95,0,4.106233835220337,0.34272798971997515,100.0,1.0,,
3.0,0.33,14,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,10.010263199735306,0.9508562380928532,0.6530612244897959,0.8,0.4482758620689655,0.5517241379310345,0.8,0.942,29,0.6530612244897959,0.966,0,4.6244423389434814,0.22815293716397256,100.0,1.0,,
3.0,0.33,15,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,13.189784283798474,0.9222851137296599,0.7727272727272727,0.85,0.2916666666666667,0.7083333333333334,0.85,0.952,24,0.7727272727272727,0.98,0,4.937533855438232,0.3275732062527649,100.0,1.0,,
3.0,0.33,16,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,21.95209092927583,0.9153384304444899,0.723404255319149,0.85,0.37037037037037035,0.6296296296296297,0.85,0.946,27,0.723404255319149,0.974,0,4.19536280632019,0.3326323067359913,100.0,1.0,,
3.0,0.33,17,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,16.69911523870851,0.9145546177496803,0.6382978723404256,0.75,0.4444444444444444,0.5555555555555556,0.75,0.946,27,0.6382978723404256,0.966,0,4.1046435832977295,0.31177656918579777,100.0,1.0,,
3.0,0.33,18,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,12.673149515068312,0.9414793841244609,0.6181818181818183,0.85,0.5142857142857142,0.4857142857142857,0.85,0.9299999999999999,35,0.6181818181818183,0.958,0,4.202470302581787,0.16852284438981224,100.0,1.0,,
3.0,0.33,19,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,13.45957492925876,0.9500738108687821,0.6181818181818183,0.85,0.5142857142857142,0.4857142857142857,0.85,0.9299999999999999,35,0.6181818181818183,0.958,0,4.247234582901001,0.1799868501128648,100.0,1.0,,
0.5,2.0,0,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,6.782933343149422,0.9692603616586227,0.888888888888889,0.8,0.0,1.0,0.8,0.968,16,0.888888888888889,0.992,0,2.533968448638916,0.18873918221350977,,1.0,2.0,-0.5029637056928336
0.5,2.0,1,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,6.088444895643617,0.9669832718127251,0.9473684210526316,0.9,0.0,1.0,0.9,0.964,18,0.9473684210526316,0.996,0,2.383157253265381,0.18873918221350977,,1.0,2.0,-0.45543603068000316
0.5,2.0,2,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,0.9375611187657704,0.9956347805830208,0.975609756097561,1.0,0.047619047619047616,0.9523809523809523,1.0,0.958,21,0.975609756097561,0.998,0,2.399555206298828,0.017433288221999892,,1.0,1.0,-0.9365086868813897
0.5,2.0,3,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,1.4011259100104,0.9930231288352048,0.9090909090909091,1.0,0.16666666666666666,0.8333333333333334,1.0,0.952,24,0.9090909090909091,0.992,0,2.157759189605713,0.011721022975334805,,1.0,1.0,-1.589833982992448
0.5,2.0,4,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,0.6466874628705017,0.9973655463072378,0.9302325581395349,1.0,0.13043478260869565,0.8695652173913043,1.0,0.954,23,0.9302325581395349,0.994,0,1.736027717590332,0.017433288221999892,,1.0,1.0,-0.5052189265221761
0.5,2.0,5,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,2.8681676427015455,0.9869796179281297,0.25316455696202533,1.0,0.855072463768116,0.14492753623188406,1.0,0.724,138,0.25316455696202533,0.764,0,2.5994510650634766,0.003562247890262444,,1.0,0.5,-3.546873660122352
0.5,2.0,6,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,0.2501042143646214,0.9986499515348495,1.0,1.0,0.0,1.0,1.0,0.96,20,1.0,1.0,0,2.009294271469116,0.02592943797404667,,1.0,1.0,-0.44158627234298076
0.5,2.0,7,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,1.6666854337384194,0.9934983068633527,0.9743589743589743,0.95,0.0,1.0,0.95,0.962,19,0.9743589743589743,0.998,0,1.8344874382019043,0.08531678524172814,,1.0,2.0,-0.9743614939747921
0.5,2.0,8,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,0.3813815898757988,0.997653192686573,0.975609756097561,1.0,0.047619047619047616,0.9523809523809523,1.0,0.958,21,0.975609756097561,0.998,0,2.0098910331726074,0.02592943797404667,,1.0,1.0,-0.5091983929627897
0.5,2.0,9,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,0.2772216360360481,0.9987740208047724,0.6349206349206349,1.0,0.5348837209302325,0.46511627906976744,1.0,0.914,43,0.6349206349206349,0.954,0,1.8394691944122314,0.011721022975334805,,1.0,0.5,-0.43131551726860284
0.5,2.0,10,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,0.31364857155088915,0.9973006609551405,0.9523809523809523,1.0,0.09090909090909091,0.9090909090909091,1.0,0.956,22,0.9523809523809523,0.996,0,2.168490409851074,0.017433288221999892,,1.0,1.0,-0.689491505243088
0.5,2.0,11,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,0.9344458058376917,0.9955532810150933,0.2380952380952381,1.0,0.8648648648648649,0.13513513513513514,1.0,0.704,148,0.2380952380952381,0.744,0,2.0532917976379395,0.003562247890262444,,1.0,0.5,-1.2280070049956542
