sigma,snr,repeat,model,algo,use_cv,mse,r2,f1,tpr,fdr,precision,recall,sparsity,n_selected,fold,train_time,best_gamma,best_alpha,best_lambda_ridge,cv_score
0.5,2.0,0,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,0.39581383876420473,0.9971264205158705,0.9777777777777779,1.0,0.04,0.96,1.0,0.958,21.0,2.0,7.883473300933838,1.1,0.016771204536268867,0.1,-0.5318956337133872
0.5,2.0,1,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,0.3985358430028305,0.9970725640499569,0.8858854810320939,1.0,0.19459374385205588,0.805406256147944,1.0,0.9488,25.6,2.0,7.938600254058838,1.0,0.01768239154445721,0.1,-0.6050599298336798
0.5,2.0,2,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,0.3291683955481051,0.9975443274657365,0.963265306122449,1.0,0.06206896551724138,0.9379310344827587,1.0,0.9564,21.8,2.0,7.936865758895874,0.7,0.030239641783291298,0.1,-0.6499067672423022
0.5,2.0,3,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,0.4142583791296481,0.9963777891961598,0.9678646934460888,1.0,0.05942028985507246,0.9405797101449276,1.0,0.9571999999999999,21.4,2.0,7.356932640075684,1.0,0.015549279950896458,0.1,-0.5103003132039579
0.5,2.0,4,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,0.33848716624313613,0.9972167114039314,0.8726784755770263,1.0,0.18058007566204287,0.8194199243379572,1.0,0.9411999999999999,29.4,2.0,8.027823877334594,1.3,0.008174641800442237,0.1,-0.892268585418962
0.5,2.0,5,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,0.38502842113111757,0.9971943079326666,0.9663182346109176,1.0,0.06493506493506493,0.935064935064935,1.0,0.9571999999999999,21.4,2.0,8.206381273269653,0.9,0.02039456585430044,0.1,-1.0586639885138003
0.5,2.0,6,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,0.3587200323900358,0.9971039271251538,0.7350095779623382,1.0,0.38338056073905136,0.6166194392609486,1.0,0.9228,38.6,2.0,8.547427654266357,1.0,0.006699808520717944,0.1,-0.735996838828818
0.5,2.0,7,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,0.3321345079041788,0.9978525312960596,0.9500721500721501,1.0,0.09151515151515152,0.9084848484848486,1.0,0.9555999999999999,22.2,2.0,7.680442905426025,1.8,0.004731763649913285,0.1,-0.5590878676542452
0.5,2.0,8,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,0.4288948643081314,0.996869322682978,0.8967092528068138,1.0,0.16770562770562772,0.8322943722943723,1.0,0.9488,25.6,2.0,8.098806190490723,1.0,0.009850710579052424,0.1,-1.5090267352264966
0.5,2.0,9,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,0.31864226969088627,0.9978939200098921,0.9418181818181818,1.0,0.1,0.9,1.0,0.9544,22.8,2.0,8.101881647109986,1.2,0.01861971515771702,0.1,-0.8235157152927481
