model,f1_mean,f1_std,mse_mean,mse_std,tpr_mean,tpr_std,fdr_mean,fdr_std,precision_mean,precision_std,recall_mean,recall_std,r2_mean,r2_std,sparsity_mean,sparsity_std,n_selected_mean,n_selected_std
AdaptiveFlippedLassoCV,0.5995,0.331,40.1478,55.0323,0.7667,0.3421,0.4791,0.3332,0.5209,0.3332,0.7667,0.3421,0.8632,0.1811,0.9263,0.0382,36.8667,19.0895
