sigma,snr,repeat,model,algo,use_cv,mse,r2,f1,tpr,fdr,precision,recall,sparsity,n_selected,fold,train_time,best_gamma,best_alpha,best_lambda_ridge,cv_score
2.0,0.5,0,AFL-CV-EN (ElasticNet),adaptive_flipped_lasso_cv_en,True,5.174521908083923,0.9488144859804465,0.7906976744186046,0.85,0.2608695652173913,0.7391304347826086,0.85,0.954,23,0,1.5715382099151611,1.0,0.04807300572601976,0.1,-5.812380027477563
2.0,0.5,0,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,6.069509319305516,0.9399614186829944,0.7906976744186046,0.85,0.2608695652173913,0.7391304347826086,0.85,0.954,23,0,12.546908855438232,1.0,0.12689610031679233,,-5.609556283296897
2.0,0.5,1,AFL-CV-EN (ElasticNet),adaptive_flipped_lasso_cv_en,True,5.02746027852259,0.9391824929888012,0.7692307692307693,1.0,0.375,0.625,1.0,0.9359999999999999,32,0,1.6304290294647217,1.0,0.03080958248259214,0.1,-6.174318467753621
2.0,0.5,1,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,5.191184228123789,0.9372019139486625,0.6551724137931034,0.95,0.5,0.5,0.95,0.924,38,0,13.353827714920044,2.0,0.02592943797404667,,-6.248869161326898
2.0,0.5,2,AFL-CV-EN (ElasticNet),adaptive_flipped_lasso_cv_en,True,5.621152404447786,0.9218676810490306,0.6538461538461537,0.85,0.46875,0.53125,0.85,0.9359999999999999,32,0,1.3966741561889648,0.5,0.08539839728272067,0.1,-6.845532216845496
2.0,0.5,2,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,8.745228695263565,0.8784439651241536,0.6521739130434783,0.75,0.4230769230769231,0.5769230769230769,0.75,0.948,26,0,9.367818117141724,2.0,0.03856620421163472,,-5.9925312509074224
2.0,0.5,3,AFL-CV-EN (ElasticNet),adaptive_flipped_lasso_cv_en,True,5.931232539106204,0.9354279814736232,0.7017543859649124,1.0,0.4594594594594595,0.5405405405405406,1.0,0.926,37,0,1.478060007095337,0.3,0.11357740469808904,0.1,-5.711318338179796
2.0,0.5,3,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,6.7552214410883415,0.9264573963054454,0.8444444444444444,0.95,0.24,0.76,0.95,0.95,25,0,8.580173969268799,1.0,0.12689610031679233,,-6.042905723204214
2.0,0.5,4,AFL-CV-EN (ElasticNet),adaptive_flipped_lasso_cv_en,True,5.014370375354686,0.9200726233946533,0.975609756097561,1.0,0.047619047619047616,0.9523809523809523,1.0,0.958,21,0,1.431316614151001,1.0,0.04303940703756837,0.1,-5.426940104833653
2.0,0.5,4,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,6.075598206639858,0.9031570088337314,0.8163265306122449,1.0,0.3103448275862069,0.6896551724137931,1.0,0.942,29,0,7.319708824157715,2.0,0.02592943797404667,,-4.894389913591533
10.0,0.1,0,AFL-CV-EN (ElasticNet),adaptive_flipped_lasso_cv_en,True,103.4890583525471,0.4437406561390189,0.3243243243243243,0.3,0.6470588235294118,0.35294117647058826,0.3,0.966,17,0,2.417799472808838,0.3,0.9438681913032394,1.0,-121.85455099787723
10.0,0.1,0,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,105.91966423406112,0.43067601670409705,0.2916666666666667,0.35,0.75,0.25,0.35,0.944,28,0,49.13640308380127,0.5,1.3738237958832638,,-123.75502030142904
10.0,0.1,1,AFL-CV-EN (ElasticNet),adaptive_flipped_lasso_cv_en,True,115.41750071990607,0.3238646869603472,0.2631578947368421,0.25,0.7222222222222222,0.2777777777777778,0.25,0.964,18,0,2.8434064388275146,0.5,0.8021732004653456,1.0,-128.82968111720598
10.0,0.1,1,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,124.3851582225844,0.2713306269175789,0.23529411764705882,0.2,0.7142857142857143,0.2857142857142857,0.2,0.972,14,0,42.44644856452942,0.5,2.043359717856944,,-139.9757180121921
10.0,0.1,2,AFL-CV-EN (ElasticNet),adaptive_flipped_lasso_cv_en,True,114.55228308184363,0.2766908169785742,0.35714285714285715,0.25,0.375,0.625,0.25,0.984,8,0,3.3309073448181152,1.0,0.5986192700057579,1.0,-127.54356119668553
10.0,0.1,2,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,105.59300561109482,0.33326173371184975,0.1764705882352941,0.15,0.7857142857142857,0.21428571428571427,0.15,0.972,14,0,44.83062410354614,0.5,2.043359717856944,,-135.94817322418723
10.0,0.1,3,AFL-CV-EN (ElasticNet),adaptive_flipped_lasso_cv_en,True,143.14080908629018,0.4272814126457022,0.4090909090909091,0.45,0.625,0.375,0.45,0.952,24,0,1.6658329963684082,0.3,0.6521893859311184,1.0,-122.81150123299653
10.0,0.1,3,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,157.77188410192142,0.3687412334479191,0.4117647058823529,0.35,0.5,0.5,0.35,0.972,14,0,38.9695520401001,0.5,2.043359717856944,,-131.54493066732215
10.0,0.1,4,AFL-CV-EN (ElasticNet),adaptive_flipped_lasso_cv_en,True,123.58906476881162,0.1982303410902485,0.35714285714285715,0.25,0.375,0.625,0.25,0.984,8,0,2.7964560985565186,1.0,0.6166578393723056,1.0,-105.25352073183987
10.0,0.1,4,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,131.546093887012,0.14661004172178504,0.2222222222222222,0.15,0.5714285714285714,0.42857142857142855,0.15,0.986,7,0,33.242297649383545,2.0,3.039195382313201,,-114.36604116237785
