sigma,snr,model,f1_mean,f1_std,mse_mean,mse_std,tpr_mean,tpr_std,fdr_mean,fdr_std,precision_mean,precision_std,recall_mean,recall_std,r2_mean,r2_std
0.5,2.0,AdaptiveFlippedLassoCV,0.9424,0.047,0.3272,0.068,1.0,0.0,0.1071,0.0842,0.8929,0.0842,1.0,0.0,0.9984,0.0005
2.0,0.5,AdaptiveFlippedLassoCV,0.5807,0.2666,5.2349,0.6431,1.0,0.0,0.5655,0.2695,0.4345,0.2695,1.0,0.0,0.9741,0.0051
10.0,0.1,AdaptiveFlippedLassoCV,0.1936,0.0873,105.9797,18.3796,0.3,0.0,0.8466,0.0974,0.1534,0.0974,0.3,0.0,0.6189,0.0093
