experiment_id,experiment_name,family,sigma,avg_mse,avg_accuracy,avg_auc,avg_tpr,avg_fdr,avg_f1,avg_n_selected,avg_est_error,avg_time_seconds
exp1,高维成对相关稀疏回归,gaussian,0.5,5.10900267039952,nan,nan,0.9833333333333334,0.8247912640287525,0.29523158883709794,120.0,0.01969844152149292,1.8224284648895264
exp1,高维成对相关稀疏回归,gaussian,1.0,5.669928125733125,nan,nan,1.0,0.7817438668502499,0.3582913056597267,91.66666666666667,0.016124706166328485,1.3765480518341064
exp1,高维成对相关稀疏回归,gaussian,2.5,12.66783535456787,nan,nan,0.9166666666666666,0.7821777655978807,0.3519218084787432,84.33333333333333,0.02208104650486468,1.2302676836649578
