sigma,snr,repeat,model,algo,use_cv,mse,r2,f1,tpr,fdr,precision,recall,sparsity,n_selected,selection_f1,selection_accuracy,fold,train_time,best_alpha,best_lambda_ridge,sign_accuracy,best_gamma,cv_score
0.5,2.0,16,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,0.3393400252676549,0.974792426336055,1.0,1.0,0.0,1.0,1.0,0.98,10,1.0,1.0,0,1.9874155521392822,0.08315753387007521,0.1,1.0,,
0.5,2.0,17,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,0.28580911793665387,0.9781340780456812,1.0,1.0,0.0,1.0,1.0,0.98,10,1.0,1.0,0,1.8283157348632812,0.04539119114063228,0.1,1.0,,
0.5,2.0,18,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,0.29155478944472674,0.9809641961992946,1.0,1.0,0.0,1.0,1.0,0.98,10,1.0,1.0,0,1.8299245834350586,0.04764552100314059,0.1,1.0,,
0.5,2.0,19,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,0.2307848438330549,0.9876336659182047,1.0,1.0,0.0,1.0,1.0,0.98,10,1.0,1.0,0,1.8538730144500732,0.06137910691039271,0.1,1.0,,
1.0,1.0,0,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,0.993589684590374,0.9399496749890907,1.0,1.0,0.0,1.0,1.0,0.98,10,1.0,1.0,0,2.191676378250122,0.05102827270487253,10.0,1.0,,
1.0,1.0,1,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,1.5179109910523068,0.8808193114189867,1.0,1.0,0.0,1.0,1.0,0.98,10,1.0,1.0,0,2.1183247566223145,0.08229528845026453,0.1,1.0,,
1.0,1.0,2,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,0.8139434871976975,0.9516774093103931,1.0,1.0,0.0,1.0,1.0,0.98,10,1.0,1.0,0,2.0103976726531982,0.07231428106313394,0.1,1.0,,
1.0,1.0,3,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,0.9635764572858067,0.9370313559283512,1.0,1.0,0.0,1.0,1.0,0.98,10,1.0,1.0,0,2.0026516914367676,0.10305282844225162,10.0,1.0,,
1.0,1.0,4,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,1.0157296474715172,0.9464705326349805,1.0,1.0,0.0,1.0,1.0,0.98,10,1.0,1.0,0,1.9071309566497803,0.11050938056795519,0.1,1.0,,
1.0,1.0,5,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,1.3606589719758184,0.9001043590979436,1.0,1.0,0.0,1.0,1.0,0.98,10,1.0,1.0,0,1.9759035110473633,0.0919829871611637,1.0,1.0,,
1.0,1.0,6,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,1.495706415598877,0.9026020954052665,1.0,1.0,0.0,1.0,1.0,0.98,10,1.0,1.0,0,2.054717540740967,0.0881811944187556,10.0,1.0,,
1.0,1.0,7,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,0.8662656780496493,0.941434063268209,1.0,1.0,0.0,1.0,1.0,0.98,10,1.0,1.0,0,2.0269722938537598,0.07211038911758594,0.1,1.0,,
1.0,1.0,8,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,1.4441416415978163,0.9044949598467126,1.0,1.0,0.0,1.0,1.0,0.98,10,1.0,1.0,0,1.8569114208221436,0.10130619478465966,1.0,1.0,,
1.0,1.0,9,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,1.5198483146494743,0.9095624444521313,1.0,1.0,0.0,1.0,1.0,0.98,10,1.0,1.0,0,1.9752261638641357,0.1042356633923565,10.0,1.0,,
1.0,1.0,10,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,1.1734286029981729,0.9131612635506295,1.0,1.0,0.0,1.0,1.0,0.98,10,1.0,1.0,0,1.8338799476623535,0.08914444712115781,10.0,1.0,,
1.0,1.0,11,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,0.8056156776827597,0.9270042022686383,1.0,1.0,0.0,1.0,1.0,0.98,10,1.0,1.0,0,1.8792707920074463,0.07469590093688419,100.0,1.0,,
1.0,1.0,12,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,1.1903452036920534,0.9344306274443007,1.0,1.0,0.0,1.0,1.0,0.98,10,1.0,1.0,0,1.9674904346466064,0.07341213452966537,100.0,1.0,,
1.0,1.0,13,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,1.2196632323323615,0.9314713712735545,1.0,1.0,0.0,1.0,1.0,0.98,10,1.0,1.0,0,2.080277442932129,0.08958932858922336,10.0,1.0,,
1.0,1.0,14,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,1.0399786038725034,0.9179213976117071,1.0,1.0,0.0,1.0,1.0,0.98,10,1.0,1.0,0,1.7642812728881836,0.12782158339853536,0.1,1.0,,
1.0,1.0,15,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,0.9591586091895982,0.9354342641618034,1.0,1.0,0.0,1.0,1.0,0.98,10,1.0,1.0,0,1.7311089038848877,0.10769813329513536,0.1,1.0,,
1.0,1.0,16,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,1.2620062425065985,0.9135781930106712,1.0,1.0,0.0,1.0,1.0,0.98,10,1.0,1.0,0,2.021482467651367,0.12503876808662648,10.0,1.0,,
1.0,1.0,17,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,1.1155836524301708,0.9180934939967103,0.9523809523809523,1.0,0.09090909090909091,0.9090909090909091,1.0,0.978,11,0.9523809523809523,0.998,0,2.1699752807617188,0.07957612380134482,0.1,1.0,,
1.0,1.0,18,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,1.1493937704222268,0.9268696488438647,1.0,1.0,0.0,1.0,1.0,0.98,10,1.0,1.0,0,2.0446219444274902,0.07770538757361006,10.0,1.0,,
1.0,1.0,19,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,0.9052618905768094,0.9520587853651586,1.0,1.0,0.0,1.0,1.0,0.98,10,1.0,1.0,0,1.9085609912872314,0.10722900998731118,10.0,1.0,,
2.0,0.5,0,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,4.134179784579479,0.7850370779725493,0.7692307692307693,1.0,0.375,0.625,1.0,0.968,16,0.7692307692307693,0.988,0,2.3084707260131836,0.1047811534696632,100.0,1.0,,
2.0,0.5,1,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,6.260504127515344,0.6173443075726095,0.9523809523809523,1.0,0.09090909090909091,0.9090909090909091,1.0,0.978,11,0.9523809523809523,0.998,0,2.3139736652374268,0.17321435330045226,100.0,1.0,,
2.0,0.5,2,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,3.469684249751613,0.8260952355608672,1.0,1.0,0.0,1.0,1.0,0.98,10,1.0,1.0,0,2.14870023727417,0.18101090504896034,100.0,1.0,,
2.0,0.5,3,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,4.01488021837733,0.7517618353486836,1.0,1.0,0.0,1.0,1.0,0.98,10,1.0,1.0,0,2.3121180534362793,0.2166142293420279,100.0,1.0,,
2.0,0.5,4,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,3.63466631128893,0.8244681064848536,1.0,1.0,0.0,1.0,1.0,0.98,10,1.0,1.0,0,2.7213850021362305,0.18490217693427477,100.0,1.0,,
2.0,0.5,5,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,5.497474208364432,0.6846945553831361,1.0,1.0,0.0,1.0,1.0,0.98,10,1.0,1.0,0,2.3546438217163086,0.20088312512726925,100.0,1.0,,
2.0,0.5,6,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,6.061085745280794,0.6863062096036742,1.0,1.0,0.0,1.0,1.0,0.98,10,1.0,1.0,0,2.2957754135131836,0.16607227329639612,100.0,1.0,,
2.0,0.5,7,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,3.637004382843132,0.7918530034859796,1.0,1.0,0.0,1.0,1.0,0.98,10,1.0,1.0,0,2.1241002082824707,0.14773643047227836,10.0,1.0,,
2.0,0.5,8,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,5.960688532406092,0.7048617507527992,1.0,1.0,0.0,1.0,1.0,0.98,10,1.0,1.0,0,2.337419033050537,0.21441880622740914,10.0,1.0,,
2.0,0.5,9,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,6.2754310841792575,0.6781086487188598,1.0,1.0,0.0,1.0,1.0,0.98,10,1.0,1.0,0,2.382741928100586,0.20253068614706862,100.0,1.0,,
2.0,0.5,10,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,4.78416276208566,0.698354446521201,1.0,1.0,0.0,1.0,1.0,0.98,10,1.0,1.0,0,2.196046829223633,0.19666868840287244,100.0,1.0,,
2.0,0.5,11,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,3.2636522603736116,0.7735589072603839,1.0,1.0,0.0,1.0,1.0,0.98,10,1.0,1.0,0,2.3481767177581787,0.1601547748700454,100.0,1.0,,
2.0,0.5,12,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,4.989146984833946,0.771150108108135,1.0,1.0,0.0,1.0,1.0,0.98,10,1.0,1.0,0,2.1934263706207275,0.1675978766357296,100.0,1.0,,
2.0,0.5,13,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,4.996116535341012,0.7539281727588966,1.0,1.0,0.0,1.0,1.0,0.98,10,1.0,1.0,0,2.619556427001953,0.18054990591985948,100.0,1.0,,
2.0,0.5,14,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,3.9845721367478886,0.7470402792589748,1.0,1.0,0.0,1.0,1.0,0.98,10,1.0,1.0,0,2.2576699256896973,0.19539439104097647,10.0,1.0,,
2.0,0.5,15,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,3.950236047360451,0.7562970942956344,1.0,1.0,0.0,1.0,1.0,0.98,10,1.0,1.0,0,2.9590814113616943,0.20964345635630197,100.0,1.0,,
2.0,0.5,16,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,4.925147038109771,0.7324456569675836,1.0,1.0,0.0,1.0,1.0,0.98,10,1.0,1.0,0,2.7854785919189453,0.20094611502000997,100.0,1.0,,
2.0,0.5,17,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,4.9338575198618075,0.6931886900134685,0.9090909090909091,1.0,0.16666666666666666,0.8333333333333334,1.0,0.976,12,0.9090909090909091,0.996,0,2.483393907546997,0.18500345698696857,100.0,1.0,,
2.0,0.5,18,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,4.602454014359087,0.7456477615544912,0.9523809523809523,1.0,0.09090909090909091,0.9090909090909091,1.0,0.978,11,0.9523809523809523,0.998,0,2.7715694904327393,0.1422241299747718,100.0,1.0,,
2.0,0.5,19,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,3.681377165856119,0.8210702761132392,1.0,1.0,0.0,1.0,1.0,0.98,10,1.0,1.0,0,2.6554059982299805,0.23211113692980917,100.0,1.0,,
3.0,0.33,0,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,10.553075402630148,0.5530868059207473,0.7200000000000001,0.9,0.4,0.6,0.9,0.97,15,0.7200000000000001,0.986,0,2.9073522090911865,0.1951895888771194,100.0,1.0,,
3.0,0.33,1,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,14.560386486409586,0.358924448042657,0.8695652173913044,1.0,0.23076923076923078,0.7692307692307693,1.0,0.974,13,0.8695652173913044,0.994,0,2.6578338146209717,0.2701364148286702,100.0,1.0,,
3.0,0.33,2,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,8.22803070909767,0.6653409292188428,0.9,0.9,0.1,0.9,0.9,0.98,10,0.9,0.996,0,2.236541748046875,0.2888907616241599,100.0,1.0,,
3.0,0.33,3,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,9.104751214849175,0.5130597929986687,0.9,0.9,0.1,0.9,0.9,0.98,10,0.9,0.996,0,2.56195068359375,0.35957362926119135,100.0,1.0,,
3.0,0.33,4,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,8.410029969362748,0.6471706200568501,0.9523809523809523,1.0,0.09090909090909091,0.9090909090909091,1.0,0.978,11,0.9523809523809523,0.998,0,2.42112398147583,0.28549901224679647,100.0,1.0,,
3.0,0.33,5,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,12.59783503180782,0.4685621209219093,1.0,1.0,0.0,1.0,1.0,0.98,10,1.0,1.0,0,2.2893128395080566,0.3314350636148431,100.0,1.0,,
3.0,0.33,6,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,14.162410626553823,0.4460187376899406,0.8571428571428572,0.9,0.18181818181818182,0.8181818181818182,0.9,0.978,11,0.8571428571428572,0.994,0,2.4104366302490234,0.2690100069894427,100.0,1.0,,
3.0,0.33,7,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,8.537904824575515,0.6063889926947565,0.9473684210526316,0.9,0.0,1.0,0.9,0.982,9,0.9473684210526316,0.998,0,2.2983005046844482,0.2502616433304223,100.0,1.0,,
3.0,0.33,8,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,14.377390130324422,0.47726099521889676,0.888888888888889,0.8,0.0,1.0,0.8,0.984,8,0.888888888888889,0.996,0,2.1802074909210205,0.4134972007698105,100.0,1.0,,
3.0,0.33,9,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,14.118566573107433,0.4283551562356219,0.9473684210526316,0.9,0.0,1.0,0.9,0.982,9,0.9473684210526316,0.998,0,2.993396043777466,0.3921961884209614,100.0,1.0,,
3.0,0.33,10,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,11.142639068066105,0.4543323292161673,0.9523809523809523,1.0,0.09090909090909091,0.9090909090909091,1.0,0.978,11,0.9523809523809523,0.998,0,2.4249234199523926,0.2888387161320212,100.0,1.0,,
3.0,0.33,11,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,7.820444965529986,0.5943390577854307,1.0,1.0,0.0,1.0,1.0,0.98,10,1.0,1.0,0,2.3913073539733887,0.3007777417686412,100.0,1.0,,
3.0,0.33,12,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,12.35905955850429,0.5462245556361236,1.0,1.0,0.0,1.0,1.0,0.98,10,1.0,1.0,0,2.7935028076171875,0.31761399637420185,100.0,1.0,,
3.0,0.33,13,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,11.899461595801698,0.507584602297289,1.0,1.0,0.0,1.0,1.0,0.98,10,1.0,1.0,0,2.0813727378845215,0.28183934725169735,100.0,1.0,,
3.0,0.33,14,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,8.74029199377577,0.5767377489344699,0.9523809523809523,1.0,0.09090909090909091,0.9090909090909091,1.0,0.978,11,0.9523809523809523,0.998,0,3.3490912914276123,0.23882441920029454,100.0,1.0,,
3.0,0.33,15,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,10.62801963721341,0.4485723497397921,0.8235294117647058,0.7,0.0,1.0,0.7,0.986,7,0.8235294117647058,0.994,0,2.2003464698791504,0.5393520381468672,100.0,1.0,,
3.0,0.33,16,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,11.57709676143168,0.5224748456331396,0.9523809523809523,1.0,0.09090909090909091,0.9090909090909091,1.0,0.978,11,0.9523809523809523,0.998,0,2.454556941986084,0.30829603210344725,100.0,1.0,,
3.0,0.33,17,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,11.826274276883867,0.4190995245305956,0.8181818181818182,0.9,0.25,0.75,0.9,0.976,12,0.8181818181818182,0.992,0,2.416656970977783,0.3253474052104102,100.0,1.0,,
3.0,0.33,18,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,10.431232054743456,0.5379042097217517,0.8333333333333333,1.0,0.2857142857142857,0.7142857142857143,1.0,0.972,14,0.8333333333333333,0.992,0,2.9604790210723877,0.21567424088357426,100.0,1.0,,
3.0,0.33,19,"PFLRegressorCV (BAFL, gamma=1.0, cap=10.0)",pfl_regressor_cv,True,8.309761635551393,0.6528045308223527,0.9090909090909091,1.0,0.16666666666666666,0.8333333333333334,1.0,0.976,12,0.9090909090909091,0.996,0,2.525778293609619,0.3381418422545494,100.0,1.0,,
0.5,2.0,0,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,7.236375886609083,0.543116336786309,0.888888888888889,0.8,0.0,1.0,0.8,0.984,8,0.888888888888889,0.996,0,0.6760365962982178,0.18873918221350977,,1.0,2.0,-0.30394029895913066
0.5,2.0,1,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,1.64502455138362,0.8623033437940021,1.0,1.0,0.0,1.0,1.0,0.98,10,1.0,1.0,0,0.6676928997039795,0.12689610031679233,,1.0,2.0,-0.31483394644200474
0.5,2.0,2,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,0.26123928612304853,0.9835312591502549,1.0,1.0,0.0,1.0,1.0,0.98,10,1.0,1.0,0,0.6325538158416748,0.03856620421163472,,1.0,1.0,-0.3285661578434524
0.5,2.0,3,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,0.7261680735173461,0.9531110636979281,1.0,1.0,0.0,1.0,1.0,0.98,10,1.0,1.0,0,0.692371129989624,0.08531678524172814,,1.0,2.0,-0.3807526197539992
0.5,2.0,4,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,0.36526872420040185,0.9803973716062666,1.0,1.0,0.0,1.0,1.0,0.98,10,1.0,1.0,0,0.6933619976043701,0.03856620421163472,,1.0,1.0,-0.524498655938049
0.5,2.0,5,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,0.7383250436934328,0.9415614531554555,1.0,1.0,0.0,1.0,1.0,0.98,10,1.0,1.0,0,0.6663308143615723,0.08531678524172814,,1.0,2.0,-0.37180231210866627
0.5,2.0,6,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,4.105646969393444,0.7114480595063053,0.9473684210526316,0.9,0.0,1.0,0.9,0.982,9,0.9473684210526316,0.998,0,0.672307014465332,0.18873918221350977,,1.0,2.0,-0.36307295220295316
0.5,2.0,7,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,2.279606381781037,0.8374764454443432,1.0,1.0,0.0,1.0,1.0,0.98,10,1.0,1.0,0,0.6639552116394043,0.12689610031679233,,1.0,2.0,-0.2987557598907643
0.5,2.0,8,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,0.42739304090743624,0.9681542611652356,1.0,1.0,0.0,1.0,1.0,0.98,10,1.0,1.0,0,0.6983470916748047,0.02592943797404667,,1.0,1.0,-0.3763361011832155
0.5,2.0,9,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,0.5230023019433173,0.9681149579012475,1.0,1.0,0.0,1.0,1.0,0.98,10,1.0,1.0,0,0.7066440582275391,0.03856620421163472,,1.0,1.0,-0.37867683667560786
0.5,2.0,10,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,0.33238538681637125,0.9747593980539955,1.0,1.0,0.0,1.0,1.0,0.98,10,1.0,1.0,0,0.6742277145385742,0.03856620421163472,,1.0,1.0,-0.2996503528256972
0.5,2.0,11,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,0.3154945172094141,0.9681534775585275,1.0,1.0,0.0,1.0,1.0,0.98,10,1.0,1.0,0,0.6933944225311279,0.05736152510448681,,1.0,1.0,-0.3060545901033968
0.5,2.0,12,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,1.476478190097113,0.9131536756943947,1.0,1.0,0.0,1.0,1.0,0.98,10,1.0,1.0,0,0.6848366260528564,0.12689610031679233,,1.0,2.0,-0.3178533485263913
0.5,2.0,13,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,0.1815148176825422,0.9893562764300142,1.0,1.0,0.0,1.0,1.0,0.98,10,1.0,1.0,0,0.6774332523345947,0.03856620421163472,,1.0,1.0,-0.31779759900815213
0.5,2.0,14,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,0.4907265085844021,0.9584522830995486,1.0,1.0,0.0,1.0,1.0,0.98,10,1.0,1.0,0,0.707526445388794,0.02592943797404667,,1.0,1.0,-0.5445674619378751
0.5,2.0,15,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,0.333352617273936,0.9775068906036288,1.0,1.0,0.0,1.0,1.0,0.98,10,1.0,1.0,0,0.6938450336456299,0.03856620421163472,,1.0,1.0,-0.3781278481642702
0.5,2.0,16,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,0.5379892296895757,0.9600359458713648,1.0,1.0,0.0,1.0,1.0,0.98,10,1.0,1.0,0,0.6803703308105469,0.02592943797404667,,1.0,1.0,-0.5414139607987396
0.5,2.0,17,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,1.3879276404842273,0.893816132654675,1.0,1.0,0.0,1.0,1.0,0.98,10,1.0,1.0,0,0.6716020107269287,0.08531678524172814,,1.0,2.0,-0.46776563324588716
0.5,2.0,18,AdaptiveLassoCV (fixed),adaptive_lasso_cv,True,0.3043636841053061,0.9801278950494248,0.5714285714285715,1.0,0.6,0.4,1.0,0.95,25,0.5714285714285715,0.97,0,0.6437232494354248,0.017433288221999892,,1.0,0.5,-0.3747853035717284
