mse,r2,f1,tpr,fdr,precision,recall,sparsity,n_selected,fold,train_time
9.993931301906171,0.9542109239594224,0.33613445378151263,1.0,0.797979797979798,0.20202020202020202,1.0,0.802,99,0,2.9329707622528076
413.8393529812347,-1.1240416859129496,0.2758620689655173,1.0,0.84,0.16,1.0,0.75,125,1,0.17373132705688477
5.705781471491862,0.9691435235204322,0.3418803418803419,1.0,0.7938144329896907,0.20618556701030927,1.0,0.806,97,2,0.16223812103271484
548.6942961897395,-1.7613020184806945,0.2631578947368421,1.0,0.8484848484848485,0.15151515151515152,1.0,0.736,132,3,0.17475271224975586
3685.21969795788,-12.5941218811869,0.223463687150838,1.0,0.8742138364779874,0.12578616352201258,1.0,0.6819999999999999,159,4,0.17141008377075195
