experiment_id,experiment_name,family,sigma,avg_mse,avg_accuracy,avg_auc,avg_tpr,avg_fdr,avg_f1,avg_n_selected,avg_est_error,avg_time_seconds
exp1,高维成对相关稀疏回归,gaussian,0.5,0.45371467273252025,nan,nan,1.0,0.6226772725412529,0.5450256364461709,54.333333333333336,0.0011602563543190061,1.386478344599406
exp1,高维成对相关稀疏回归,gaussian,1.0,1.7257267959482812,nan,nan,1.0,0.6432601530640746,0.5248363525082663,56.666666666666664,0.002072796088819447,0.9126858711242676
exp1,高维成对相关稀疏回归,gaussian,2.5,10.224748819365017,nan,nan,1.0,0.6823770491803279,0.4820693709582598,63.0,0.010861761144922195,0.9223921298980713
