experiment_id,experiment_name,family,repeat,sigma,mse,accuracy,auc,tpr,fdr,f1,n_selected,est_error,time_seconds
exp1,高维成对相关稀疏回归,gaussian,1,0.5,0.6938816681440048,nan,nan,1.0,0.7368421052631579,0.4166666666666667,76,0.002022252603034154,2.5438954830169678
exp1,高维成对相关稀疏回归,gaussian,1,1.0,6.899996467659078,nan,nan,0.95,0.8,0.33043478260869563,95,0.017604739155335204,1.2893872261047363
exp1,高维成对相关稀疏回归,gaussian,1,2.5,12.325260651904554,nan,nan,0.95,0.8376068376068376,0.2773722627737226,117,0.019573492990180897,1.1851367950439453
exp1,高维成对相关稀疏回归,gaussian,2,0.5,1.8773998676187476,nan,nan,1.0,0.7752808988764045,0.3669724770642202,89,0.006972273007945743,1.2866315841674805
exp1,高维成对相关稀疏回归,gaussian,2,1.0,3.1075261069035323,nan,nan,0.9,0.7567567567567568,0.3829787234042553,74,0.012774851381458825,1.0290658473968506
exp1,高维成对相关稀疏回归,gaussian,2,2.5,13.67304227178671,nan,nan,0.95,0.8680555555555556,0.23170731707317074,144,0.027438500571489284,1.2879219055175781
exp1,高维成对相关稀疏回归,gaussian,3,0.5,4.724104644358716,nan,nan,0.95,0.8240740740740741,0.296875,108,0.018130336729478422,1.3136944770812988
exp1,高维成对相关稀疏回归,gaussian,3,1.0,6.13021579155566,nan,nan,1.0,0.8230088495575221,0.3007518796992481,113,0.014135464845158992,1.305952548980713
exp1,高维成对相关稀疏回归,gaussian,3,2.5,12.018292471965065,nan,nan,0.95,0.75,0.3958333333333333,76,0.017209973897309216,1.3363487720489502
