experiment_id,experiment_name,family,sigma,avg_mse,avg_accuracy,avg_auc,avg_tpr,avg_fdr,avg_f1,avg_n_selected,avg_est_error,avg_time_seconds
exp1,高维成对相关稀疏回归,gaussian,0.5,2.431795393373823,nan,nan,0.9833333333333334,0.7787323594045454,0.36017138124362896,91.0,0.009041620780152774,1.714740514755249
exp1,高维成对相关稀疏回归,gaussian,1.0,5.379246122039423,nan,nan,0.9500000000000001,0.7932552021047595,0.338055128570733,94.0,0.014838351793984341,1.2081352074940999
exp1,高维成对相关稀疏回归,gaussian,2.5,12.672198465218775,nan,nan,0.9499999999999998,0.818554131054131,0.30163763772674224,112.33333333333333,0.021407322486326468,1.269802490870158
