sigma,snr,repeat,model,algo,use_cv,mse,r2,f1,tpr,fdr,precision,recall,sparsity,n_selected,fold,train_time,best_gamma,best_alpha,best_lambda_ridge,cv_score
0.5,2.0,0,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,1.3251118916913396,0.5609095213802192,0.32090895547589393,0.6599999999999999,0.6854252282251446,0.31457477177485554,0.6599999999999999,0.8716000000000002,64.2,2.0,18.800266361236574,0.58,0.01886558760975277,10.0,-1.7563955515692857
0.5,2.0,1,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,1.5085023558885655,0.4725048693717091,0.38717116599329593,0.52,0.6886187913498569,0.3113812086501432,0.52,0.9332,33.4,2.0,19.956671285629273,1.0,0.015241143832223225,10.0,-1.9381240482214686
0.5,2.0,2,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,1.6412974615891045,0.41828067250361317,0.2306147228196767,0.41,0.5093286494925839,0.4906713505074161,0.41,0.9176,41.2,2.0,16.671143436431883,0.76,0.048638509875960426,10.0,-1.8026121990412303
0.5,2.0,3,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,1.3426602103096534,0.5284210259879865,0.2879973266723736,0.78,0.7316525096373578,0.2683474903626421,0.78,0.8091999999999999,95.4,2.0,18.293596935272216,0.44000000000000006,0.01673301526025085,10.0,-1.4905214931161659
0.5,2.0,4,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,1.8166431471694853,0.5017650098088272,0.23477555477555478,0.55,0.7080918236930628,0.2919081763069372,0.55,0.8636000000000001,68.2,2.0,24.059329795837403,0.6599999999999999,0.026517728310541794,10.0,-2.04416409225814
0.5,2.0,5,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,2.05717267936299,0.3421944106517039,0.2360247288942941,0.15,0.3,0.7,0.15,0.9896,5.2,2.0,27.41695303916931,0.8,0.0799997836805483,10.0,-2.0545250069420695
0.5,2.0,6,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,0.919519650819832,0.7461373786973449,0.3088693547325291,0.9299999999999999,0.8123744599086316,0.1876255400913684,0.9299999999999999,0.7911999999999999,104.4,2.0,9.20775785446167,0.43999999999999995,0.00838946032717383,10.0,-1.7431633822771946
0.5,2.0,7,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,1.4836201252343204,0.4839786383546736,0.1986030470100806,0.52,0.836666969586817,0.1633330304131831,0.52,0.8667999999999999,66.6,2.0,8.806684255599976,0.5199999999999999,0.02943066109958987,10.0,-1.61678026133407
0.5,2.0,8,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,0.8556969630177937,0.6983172268215821,0.2835814288797491,0.93,0.8310447892814468,0.16895521071855318,0.93,0.772,114.0,2.0,10.151391410827637,0.38,0.008046124561499259,10.0,-1.681879133017091
0.5,2.0,9,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,1.1943921344395516,0.6364384546812433,0.284279093455564,0.7100000000000001,0.6337481962481963,0.3662518037518038,0.7100000000000001,0.8572,71.4,2.0,8.22091269493103,0.5799999999999998,0.025507107889101092,10.0,-1.713308973751835
1.0,1.0,0,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,2.788869980113714,0.23406636171882952,0.21214141414141413,0.13,0.3442857142857143,0.6557142857142857,0.13,0.9911999999999999,4.4,2.0,11.832346630096435,0.72,0.12560286680994998,10.0,-2.795093529603295
1.0,1.0,1,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,2.8689595100878043,0.22349790288787288,0.22267896354852876,0.14,0.23428571428571426,0.7657142857142857,0.14,0.9904,4.8,2.0,11.389443397521973,1.0,0.08342684900337224,10.0,-2.8587200389787353
1.0,1.0,2,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,2.552183822877528,0.2679758874366257,0.15366502463054185,0.1,0.5133333333333333,0.4866666666666667,0.1,0.9892000000000001,5.4,2.0,10.003138160705566,0.8400000000000001,0.0955687148356402,10.0,-2.5181183118275543
1.0,1.0,3,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,2.5751855071501897,0.2760808780715764,0.2772851198163295,0.24,0.17530864197530865,0.8246913580246915,0.24,0.962,19.0,2.0,10.217498874664306,0.74,0.1030685762699612,10.0,-2.445412353126161
1.0,1.0,4,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,3.094640682443824,0.2914003524272138,0.2029079013798878,0.15,0.44646464646464645,0.5535353535353535,0.15,0.9847999999999999,7.6,2.0,10.171131277084351,0.9400000000000001,0.07451450757453093,10.0,-3.0092975804444495
1.0,1.0,5,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,2.9066390078215094,0.261357129494899,0.19627467218771566,0.12999999999999998,0.3466666666666667,0.6533333333333333,0.12999999999999998,0.9884000000000001,5.8,2.0,11.111148643493653,0.7,0.11896593138432432,10.0,-2.9178110278652527
1.0,1.0,6,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,3.1033878010103875,0.29071770918461287,0.2747064320309956,0.3,0.6758241758241758,0.3241758241758242,0.3,0.9571999999999999,21.4,2.0,11.62405972480774,0.8,0.07023118145462566,10.0,-3.0798174196069095
1.0,1.0,7,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,2.6067988778253293,0.24445818765630337,0.14493802493802493,0.16,0.41809523809523813,0.5819047619047619,0.16,0.9776,11.2,2.0,12.192061138153075,1.0,0.08016587261347889,10.0,-2.5280650119510266
1.0,1.0,8,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,2.910436786541213,0.1536454628960337,0.22016632016632015,0.15,0.4862745098039215,0.5137254901960784,0.15,0.9852000000000001,7.4,2.0,13.692595767974854,0.86,0.10363757888280738,10.0,-2.8565961031978557
