sigma,snr,repeat,model,algo,use_cv,mse,r2,f1,tpr,fdr,precision,recall,sparsity,n_selected,fold,train_time,best_gamma,best_alpha,best_lambda_ridge,cv_score
0.5,2.0,0,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,0.5294936635505285,0.9978465927778711,0.8333333333333333,1.0,0.2857142857142857,0.7142857142857143,1.0,0.972,28,0,5.835638999938965,1.0,0.017072739983861853,0.5,-0.39128619908139706
0.5,2.0,1,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,0.6676677870257194,0.9961409123528461,0.9090909090909091,1.0,0.16666666666666666,0.8333333333333334,1.0,0.976,24,0,5.728436708450317,1.0,0.023831679397222864,0.5,-0.7459921140821566
0.5,2.0,2,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,0.7877185638239441,0.9964518368645455,0.888888888888889,1.0,0.2,0.8,1.0,0.975,25,0,5.741376876831055,1.0,0.017940340103039798,0.5,-0.4765328842143316
0.5,2.0,3,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,0.5507722904063431,0.9975135553463081,0.8695652173913044,1.0,0.23076923076923078,0.7692307692307693,1.0,0.974,26,0,6.049458265304565,1.0,0.01868247509948521,0.5,-0.4789136946571443
0.5,2.0,4,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,0.5582377466537856,0.9969010080749026,0.851063829787234,1.0,0.25925925925925924,0.7407407407407407,1.0,0.973,27,0,5.976369619369507,0.7,0.03334845093155621,0.5,-0.7103840039574738
1.0,1.0,0,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,1.4393258330586742,0.9942153472776368,0.8,1.0,0.3333333333333333,0.6666666666666666,1.0,0.97,30,0,6.941768169403076,1.0,0.03214357030899323,0.5,-1.2636700449050478
1.0,1.0,1,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,1.3983654596330861,0.9917809650121414,0.8695652173913044,1.0,0.23076923076923078,0.7692307692307693,1.0,0.974,26,0,6.599764585494995,1.0,0.044357100229429326,0.5,-1.6311913395411337
1.0,1.0,2,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,1.9996829619723655,0.9910611612547605,0.8333333333333333,1.0,0.2857142857142857,0.7142857142857143,1.0,0.972,28,0,6.576061725616455,1.0,0.033481926537153414,0.5,-1.3520770281916314
1.0,1.0,3,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,1.1012434740470594,0.9950538456808576,0.8333333333333333,1.0,0.2857142857142857,0.7142857142857143,1.0,0.972,28,0,7.004091739654541,1.0,0.03551421087324965,0.5,-1.5400610546711881
1.0,1.0,4,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,1.3976370824892257,0.992217727606723,0.851063829787234,1.0,0.25925925925925924,0.7407407407407407,1.0,0.973,27,0,7.008983612060547,1.0,0.046041233774912094,0.5,-1.7770515815291321
2.0,0.5,0,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,5.287878094547298,0.979370325228343,0.8333333333333333,1.0,0.2857142857142857,0.7142857142857143,1.0,0.972,28,0,8.608467102050781,1.0,0.08293481800153624,5.0,-4.853075703120714
2.0,0.5,1,AdaptiveFlippedLassoCV,adaptive_flipped_lasso_cv,True,4.404656736209854,0.973467414187502,0.7843137254901961,1.0,0.3548387096774194,0.6451612903225806,1.0,0.969,31,0,8.032127618789673,1.0,0.08143533013652682,0.5,-5.329225400667124
